mlbam_id,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,SH,SF
670032,379,44,91,22,2,2,30,1,1,18,51,1,4,0
666158,75,12,18,4,1,2,9,2,0,7,24,0,0,0
606299,376,37,90,18,2,6,33,7,6,17,58,8,0,2
572122,393,55,94,19,1,23,63,2,2,44,86,4,0,2
571976,435,58,104,22,1,18,53,16,7,51,168,2,1,1
547379,389,46,93,9,1,24,63,0,0,45,127,4,7,4
572033,314,44,75,18,0,12,62,0,1,15,63,6,2,5
451594,487,69,116,24,1,19,67,8,5,74,142,8,1,4
595956,126,14,30,7,0,3,12,0,1,11,28,3,1,1
656546,21,2,5,0,0,0,1,0,0,0,9,0,3,0
650859,357,44,85,18,3,7,33,2,5,40,93,5,1,3
596103,168,20,40,9,3,5,21,1,0,22,59,2,0,0
621466,126,15,30,6,0,4,15,1,2,14,26,1,0,1
572821,416,54,99,20,0,20,50,3,4,61,105,4,0,1
455139,366,57,87,22,1,17,58,1,2,51,125,13,2,5
544369,324,47,77,14,2,16,61,2,1,17,53,1,0,2
643396,202,23,48,12,1,1,21,3,0,14,49,4,1,1
608365,215,25,51,4,1,9,23,2,0,20,58,3,1,2
542921,304,39,72,21,1,15,47,1,3,21,102,3,0,0
642165,228,33,54,13,1,8,23,9,3,29,56,2,0,1
571771,414,57,98,19,1,17,64,4,0,36,97,6,0,4
592387,169,24,40,16,0,7,26,0,0,13,40,1,0,4
546991,339,41,80,11,1,12,32,2,1,16,62,1,5,2
542583,314,39,74,12,0,12,50,0,0,43,81,2,0,7
543305,221,41,52,10,0,12,36,1,2,31,72,0,0,3
425784,17,2,4,0,0,1,3,0,0,3,4,0,0,0
592444,298,39,70,19,3,11,26,7,2,27,94,6,1,1
624415,354,66,83,17,2,16,48,14,0,71,123,2,0,2
591971,47,7,11,2,1,1,6,0,0,4,7,1,0,0
596748,389,48,91,17,0,17,56,0,0,36,61,0,0,3
474832,526,76,123,32,3,17,57,4,3,83,127,3,0,4
621453,261,26,61,12,2,4,28,1,4,16,78,1,0,3
664034,184,20,43,8,1,7,24,0,2,9,49,7,0,1
622534,398,59,93,19,3,12,37,20,4,38,88,2,3,0
467827,274,38,64,14,1,9,48,8,3,19,59,5,1,2
623180,30,3,7,2,0,2,5,0,0,3,9,0,0,0
592826,30,2,7,0,0,1,3,0,0,2,9,0,4,0
657557,583,97,136,31,1,30,78,9,5,62,149,13,0,6
621514,369,32,86,25,1,10,40,0,1,34,103,7,0,6
545350,292,46,68,16,3,10,34,10,3,17,95,6,3,0
622666,232,31,54,12,1,7,32,1,0,15,43,0,1,0
445988,245,26,57,9,0,2,15,0,0,12,41,0,0,3
592761,43,2,10,2,0,0,3,0,0,0,15,1,5,0
547004,370,35,86,13,2,12,46,0,1,40,88,0,1,2
596142,396,62,92,12,1,34,77,0,1,40,125,9,0,1
545341,586,75,136,29,5,31,80,2,1,35,163,5,0,2
518960,293,30,68,10,1,8,36,0,0,27,51,5,0,3
488771,237,39,55,9,0,13,30,0,0,33,88,3,1,1
594777,552,92,128,29,1,33,74,4,1,70,162,7,0,2
605486,95,11,22,2,2,2,10,3,0,6,36,0,1,0
621563,238,32,55,13,2,3,19,8,3,14,47,8,0,3
571466,316,32,73,14,0,11,40,1,0,44,83,2,1,1
663757,156,24,36,6,2,6,24,1,0,20,48,4,0,3
606192,417,58,96,19,2,26,65,6,3,45,153,1,0,1
650489,100,10,23,6,1,1,8,0,1,6,34,2,1,1
502481,400,65,92,11,2,7,27,30,4,47,86,2,1,2
571657,183,22,42,6,0,9,27,4,1,10,59,3,0,1
656185,231,30,53,9,3,4,27,8,2,11,53,9,4,1
608566,48,5,11,4,1,0,11,0,0,0,14,0,10,0
605508,144,16,33,5,0,1,12,4,0,10,38,3,0,0
452095,271,36,62,11,3,11,34,0,0,31,105,6,0,2
541650,232,29,53,11,0,8,18,5,1,11,66,0,2,1
595281,447,60,102,20,7,14,55,19,5,26,104,5,1,1
571927,57,4,13,0,0,1,1,0,0,0,17,0,4,0
543063,500,58,114,24,2,11,59,3,2,53,117,3,0,4
444489,158,10,36,8,0,7,25,0,0,16,50,4,0,1
456488,167,13,38,7,0,2,20,5,1,4,27,0,1,2
605480,510,70,116,19,9,6,37,46,9,42,141,11,2,1
625510,22,3,5,1,0,0,4,0,0,4,7,0,0,1
640460,44,3,10,4,0,0,6,1,0,2,14,1,0,0
523253,317,38,72,17,1,7,39,2,0,44,100,3,0,2
642133,370,49,84,19,0,21,54,1,1,29,116,7,0,3
668800,53,7,12,2,0,2,7,2,0,4,14,1,0,0
656555,570,86,129,33,5,29,85,2,2,116,173,11,0,6
663586,274,41,62,11,1,18,49,0,2,16,108,5,0,2
572073,168,14,38,9,2,3,10,4,2,18,50,3,0,0
641487,345,43,78,21,4,7,46,5,3,43,83,2,3,3
