mlbam_id,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,SH,SF
665489,638,90,175,35,0,32,97,8,3,58,116,6,0,4
607043,580,102,159,30,7,16,64,3,2,71,116,16,3,3
664034,551,65,151,27,1,20,83,0,0,35,94,21,0,5
502110,533,76,146,43,1,16,62,0,0,52,145,5,0,5
543877,398,41,109,23,0,9,52,1,4,22,69,3,0,3
622534,336,36,92,18,2,4,47,7,3,24,68,2,0,1
592626,380,57,104,19,3,23,70,3,2,42,100,7,0,4
663586,615,90,168,39,2,38,93,2,0,57,168,17,0,4
660271,586,90,160,30,6,34,95,11,9,72,161,5,0,3
641645,297,33,81,12,1,2,17,1,0,34,46,2,2,0
624503,405,45,110,28,4,9,50,6,4,19,105,10,3,6
605612,420,37,114,21,2,7,47,0,1,17,79,1,3,2
624413,597,95,162,27,0,40,131,5,1,67,128,12,0,9
676701,118,15,32,6,0,4,17,1,2,5,31,2,0,0
683734,510,60,138,28,1,17,76,0,0,31,96,9,0,5
664023,573,72,155,42,2,17,72,9,4,58,149,6,0,4
405395,307,42,83,14,0,24,68,1,2,28,55,10,0,6
596019,630,98,170,25,5,26,107,16,6,59,133,10,0,7
664874,178,22,48,14,0,2,21,0,0,19,64,3,3,2
605141,572,117,154,40,3,35,82,12,2,55,104,8,0,4
624512,249,25,67,14,1,3,22,1,0,12,56,3,6,3
628450,305,30,82,16,0,9,41,2,1,19,74,1,0,2
668942,443,66,119,25,1,9,56,23,3,55,98,2,5,5
543333,380,38,102,19,0,8,44,0,0,37,64,1,0,1
669304,444,45,119,25,0,15,66,1,1,28,91,10,0,1
518595,396,61,106,25,1,18,60,0,0,19,90,11,0,0
669289,449,51,120,25,0,7,51,6,6,36,68,2,1,3
543807,513,89,137,22,4,25,76,14,2,54,100,7,0,5
572816,281,28,75,17,1,6,36,0,0,12,48,2,0,2
622569,15,1,4,0,0,0,0,0,0,1,2,0,0,0
642137,30,1,8,0,0,0,0,0,0,2,12,0,0,0
606192,499,71,133,35,1,25,77,6,3,34,152,2,0,0
605137,552,78,147,29,3,17,71,0,1,81,102,5,0,6
592192,462,71,123,24,0,13,61,3,1,48,97,28,0,4
663898,527,72,140,30,3,13,63,0,0,46,101,3,0,5
660670,467,71,124,24,0,15,50,29,11,53,126,10,0,3
672478,49,3,13,3,0,0,1,0,0,2,7,0,0,0
613564,98,14,26,6,1,4,12,1,1,10,29,2,0,1
606132,411,47,109,20,3,7,52,8,2,16,81,0,3,1
669242,577,95,153,31,4,13,57,32,3,46,111,5,1,1
676646,34,3,9,1,0,0,3,0,1,0,10,0,0,0
669352,170,18,45,5,0,1,9,18,3,7,56,2,2,0
453568,530,60,140,22,6,16,78,4,1,32,109,8,4,3
681987,106,16,28,4,3,1,12,11,1,10,30,2,1,3
608577,159,16,42,8,0,2,18,0,0,10,40,2,0,0
596117,106,19,28,4,1,5,16,2,0,14,30,0,1,0
650859,489,45,129,22,4,17,52,6,2,17,79,4,1,0
596103,277,49,73,15,2,7,34,12,1,40,89,6,0,2
592206,524,56,138,27,0,13,62,7,1,29,130,3,0,2
545121,209,19,55,13,1,4,23,3,1,8,23,3,1,1
676724,19,2,5,2,0,0,0,1,0,3,7,0,0,0
641779,156,18,41,10,0,4,11,4,2,12,53,1,0,0
668227,586,72,154,41,3,20,89,32,12,46,156,11,0,2
592273,518,87,136,31,2,28,87,2,3,38,126,8,0,4
677954,61,9,16,0,0,1,2,0,0,4,13,0,0,0
664670,145,15,38,5,1,1,10,3,1,9,21,2,0,0
668804,542,74,142,19,4,27,62,7,3,56,141,14,0,2
673548,397,54,104,22,2,14,46,9,5,42,110,4,0,3
518934,467,74,122,18,0,12,46,4,3,67,71,4,1,2
665750,314,39,82,14,2,5,34,11,5,21,88,2,1,3
643265,414,37,108,33,2,9,50,0,0,40,119,10,0,5
643396,483,66,126,20,0,4,48,22,4,35,72,5,3,5
571976,261,29,68,15,0,7,41,2,1,21,86,1,0,3
643376,215,34,56,10,0,15,44,1,0,25,44,3,0,5
642731,488,71,127,22,2,14,62,21,6,33,89,14,1,5
669257,508,68,132,26,3,24,87,1,0,56,96,10,0,4
682998,104,13,27,9,2,4,14,2,1,8,31,3,0,0
621563,347,27,90,24,1,3,32,12,3,15,50,5,1,3
641584,216,33,56,9,0,12,28,4,1,26,54,3,0,2
642851,162,14,42,7,0,3,21,0,0,10,38,3,1,1
608324,548,93,142,38,0,23,93,1,2,87,77,11,0,10
545341,506,60,131,21,3,19,73,4,0,24,127,6,0,2
623520,116,15,30,8,0,4,12,1,0,6,45,4,0,1
683002,116,12,30,7,1,4,18,1,1,16,34,0,0,0
679631,89,14,23,2,1,1,12,0,1,12,19,0,0,2
656775,608,89,157,32,4,16,64,34,10,47,126,9,1,5
640492,202,24,52,9,3,0,10,5,6,12,44,0,1,1
543068,575,79,148,28,3,29,102,0,0,43,164,8,0,5
663656,544,71,140,28,1,30,107,25,4,59,95,1,0,2
501659,35,7,9,2,0,1,2,1,0,1,12,1,0,0
650402,526,73,135,28,1,24,76,10,5,39,129,3,1,3
543281,386,50,99,19,2,7,27,2,1,21,71,14,2,2
647304,449,47,115,28,0,20,79,6,1,38,80,6,0,5
572204,219,36,56,14,1,13,41,4,1,32,93,2,0,2
664059,176,29,45,9,1,5,23,13,1,18,53,4,1,2
670712,141,15,36,5,0,6,23,2,0,14,48,5,0,0
592669,474,62,121,23,1,29,72,1,1,39,121,4,2,3
571657,526,58,134,25,1,14,78,4,3,33,99,16,2,6
664058,216,20,55,9,1,2,17,1,0,7,16,3,2,0
408234,397,25,101,10,0,5,43,1,0,28,101,3,0,5
670768,311,31,79,17,2,4,36,10,2,30,75,4,0,5
622682,315,27,80,19,3,3,34,2,2,13,77,4,0,4
521692,445,48,113,23,1,23,76,0,0,18,109,7,0,3
606992,323,41,82,17,1,14,44,0,0,24,97,1,0,3
677951,591,82,150,31,6,20,80,30,7,30,135,6,0,5
668939,398,70,101,35,1,13,42,4,0,65,86,4,0,3
572191,414,49,105,10,3,9,43,4,2,35,109,2,2,3
665862,213,39,54,10,4,14,45,12,5,21,66,3,0,3
665161,521,72,132,20,2,22,63,11,2,22,135,6,1,5
660766,253,27,64,13,0,12,30,0,0,16,61,1,0,4
669065,91,11,23,4,1,3,11,0,0,5,29,2,0,0
682985,376,46,95,18,4,5,42,1,4,36,120,3,0,3
681481,103,16,26,4,1,6,10,0,0,6,32,3,0,1
650559,329,38,83,20,0,13,43,4,0,19,90,2,0,4
518586,115,19,29,6,0,2,12,2,3,5,31,0,4,0
592885,575,99,145,25,4,14,57,19,3,88,162,5,1,2
542194,318,39,80,17,0,11,34,5,1,12,80,2,1,0
673490,517,58,130,29,3,11,59,12,2,51,100,7,3,4
660688,394,33,99,22,0,7,36,6,1,30,50,6,1,2
543939,430,65,108,24,4,15,47,17,6,46,88,14,2,5
543592,347,40,87,15,0,4,40,2,1,34,60,6,1,9
444482,439,39,110,30,3,12,59,1,3,41,114,4,0,6
669720,535,66,134,35,2,16,60,2,4,34,114,10,0,3
663624,555,62,139,28,1,22,85,4,1,43,154,4,0,7
546990,4,0,1,0,0,0,0,0,0,0,2,0,0,0
664056,292,38,73,10,3,5,30,17,3,15,62,4,0,2
669394,168,20,42,9,1,8,26,0,0,10,56,3,1,1
669134,48,4,12,1,0,1,5,0,0,1,11,0,0,1
643271,8,1,2,1,0,0,2,0,0,0,3,0,0,1
622110,228,14,57,8,0,2,16,0,0,17,50,2,0,0
666128,4,0,1,0,0,0,0,0,0,1,1,0,0,0
669742,136,19,34,8,1,9,16,0,0,5,44,1,0,0
656577,12,0,3,0,0,0,0,0,0,0,7,0,0,0
666135,144,14,36,7,0,3,21,0,0,5,36,4,0,2
665155,72,13,18,2,1,5,17,0,0,10,29,1,0,2
640457,128,9,32,6,2,0,11,0,1,16,17,3,0,0
593160,504,70,126,28,1,11,58,16,5,38,85,0,0,8
595375,4,0,1,0,0,0,0,0,0,0,1,0,0,0
666969,605,88,151,34,5,27,101,25,6,40,183,6,0,6
669221,537,67,134,37,2,18,66,1,0,56,124,13,0,5
663611,209,19,52,7,0,0,7,3,1,14,27,3,2,0
663697,386,48,96,16,2,10,41,3,4,31,94,14,0,0
462101,535,66,133,32,0,17,58,18,4,39,92,3,0,0
605204,318,46,79,16,1,12,35,1,1,39,122,6,0,2
514917,560,64,139,28,4,1,34,10,4,45,114,7,3,2
602104,403,50,100,17,1,16,51,1,0,30,98,5,3,4
543760,657,101,163,31,5,26,83,25,8,53,120,4,0,10
624431,335,39,83,12,1,11,43,2,1,15,62,2,0,1
656413,97,14,24,4,1,5,6,0,2,8,34,5,0,0
645277,247,36,61,16,0,8,35,3,5,16,47,2,0,4
664029,81,13,20,3,0,6,20,3,0,9,30,0,0,1
665828,154,21,38,8,1,6,19,3,2,15,44,0,1,1
671289,77,9,19,3,0,0,3,1,0,4,11,4,0,1
682928,284,33,70,12,2,2,21,7,4,5,50,9,2,2
656555,589,81,145,33,2,30,79,2,1,72,169,6,0,4
663837,325,41,80,12,2,6,32,7,4,23,70,3,0,6
595751,256,25,63,14,0,7,40,1,0,11,98,4,0,3
608703,244,31,60,10,1,3,23,5,0,26,78,1,0,1
641857,529,67,130,23,3,20,67,7,3,60,158,5,0,3
571745,224,31,55,8,0,11,34,0,0,20,65,1,0,2
572041,489,61,120,26,1,14,56,3,1,32,98,2,0,4
669016,424,49,104,18,4,11,52,10,4,28,158,3,3,3
676801,359,47,88,12,2,14,44,4,3,46,106,1,0,1
608369,593,91,145,24,1,33,83,3,0,58,103,7,0,5
446334,266,31,65,13,0,14,42,0,0,27,83,2,0,3
666134,86,10,21,5,0,2,13,0,0,8,31,0,0,0
621458,86,12,21,1,0,7,17,0,1,5,36,1,0,0
606115,209,25,51,9,0,9,30,0,0,21,51,2,0,2
593643,156,13,38,9,2,2,15,0,1,3,25,0,0,0
663647,505,55,123,24,3,7,41,20,5,48,122,5,0,2
595777,575,82,140,36,2,15,58,5,1,73,103,4,3,3
641487,518,57,126,24,3,6,42,3,2,68,80,10,2,5
680911,424,53,103,26,1,6,51,2,0,32,93,7,0,9
575929,416,65,101,23,2,22,55,4,2,45,103,24,0,2
686681,173,16,42,9,1,4,17,3,0,9,46,8,2,2
649557,305,35,74,13,0,12,38,1,1,18,53,2,0,2
665742,524,93,127,25,2,27,62,6,2,135,96,4,0,0
642336,289,32,70,22,0,6,31,0,0,7,65,2,0,1
493329,545,53,132,40,0,8,53,8,0,30,73,6,0,3
572233,583,84,141,25,2,36,94,2,2,69,131,8,0,7
657757,377,34,91,19,0,15,53,0,0,27,86,3,0,3
650489,365,47,88,18,2,8,31,9,4,15,82,8,1,3
657041,498,62,120,26,2,17,52,8,4,41,132,4,0,5
553902,54,5,13,0,0,1,4,1,0,1,3,0,0,0
542364,316,35,76,14,1,7,35,12,7,44,74,2,1,7
623993,574,78,138,24,0,33,89,0,2,55,122,13,0,5
500871,495,58,119,26,4,20,69,0,2,40,129,1,0,6
621566,616,86,148,44,0,34,103,0,0,75,170,4,0,4
542932,358,47,86,17,3,4,28,41,5,42,89,3,0,1
670770,225,33,54,10,5,8,25,7,2,20,40,7,0,6
606993,50,4,12,2,0,0,3,0,0,8,17,0,1,0
606466,492,68,118,42,2,12,52,5,1,55,101,6,0,5
669087,121,9,29,4,0,4,10,1,0,11,42,0,0,0
671221,96,14,23,6,1,5,18,0,0,12,40,0,0,0
621512,284,31,68,15,0,3,28,0,0,14,76,1,12,2
641820,519,56,124,23,1,18,63,0,0,53,135,10,0,5
649966,406,54,97,17,1,16,47,1,2,50,99,11,0,5
600303,180,17,43,14,0,2,14,0,0,11,30,1,0,3
656811,134,14,32,6,1,1,16,0,0,8,35,2,0,1
630105,587,88,140,30,4,17,88,3,0,70,131,16,0,8
624428,541,61,129,22,4,3,42,11,6,46,73,5,4,6
596129,386,47,92,19,1,18,59,0,0,73,114,1,0,1
663853,105,15,25,4,1,2,11,0,1,2,39,1,0,1
656514,21,4,5,0,0,0,2,0,0,3,7,0,1,0
596115,357,53,85,22,0,16,66,13,0,32,122,3,0,4
642715,563,83,134,31,0,31,98,8,3,49,166,1,0,4
665482,311,30,74,12,1,2,24,4,1,32,77,2,2,0
595879,555,64,132,27,4,17,67,9,2,26,147,6,0,3
546318,185,23,44,9,1,5,21,6,0,11,42,0,0,1
656582,404,56,96,20,4,7,28,6,2,55,97,7,0,1
663630,156,23,37,10,0,2,11,2,1,11,55,2,2,1
457705,515,66,122,25,0,17,69,8,6,57,124,4,0,4
669743,114,18,27,3,1,5,13,3,3,15,30,2,0,0
622666,152,8,36,3,0,3,15,0,0,13,37,0,1,0
502054,554,89,131,23,1,17,63,8,3,56,167,7,0,5
663897,127,21,30,5,1,1,6,11,4,9,44,0,0,0
666185,432,56,102,30,4,8,42,5,2,45,94,7,0,4
607054,288,44,68,14,2,8,34,12,1,33,85,2,2,3
641531,462,51,109,26,4,12,41,4,3,34,125,3,0,1
553993,543,76,128,24,2,31,87,0,0,73,196,8,0,5
500743,471,34,111,19,2,6,36,9,3,26,61,6,1,3
677649,208,25,49,10,1,5,25,4,1,12,54,0,0,0
640461,361,38,85,18,0,12,42,2,0,14,118,0,1,2
643393,497,61,117,24,2,7,46,11,1,45,69,8,5,3
662139,531,79,125,23,3,27,74,16,6,46,145,7,2,5
663845,251,27,59,5,2,3,25,6,1,29,87,4,1,2
542583,464,39,109,19,0,16,51,1,0,28,119,4,0,5
609280,132,13,31,5,1,1,17,4,1,5,27,0,0,3
666624,379,55,89,19,4,16,47,10,7,38,137,3,3,2
593871,375,54,88,16,0,16,56,3,3,64,95,2,0,4
543228,277,23,65,12,0,8,31,2,0,8,47,3,1,4
443558,448,50,105,16,0,10,64,4,0,49,119,4,0,3
681082,427,58,100,19,2,10,49,12,4,36,89,1,1,1
642456,77,3,18,5,0,1,7,3,0,6,17,1,0,1
545350,77,9,18,6,0,2,6,2,1,4,24,0,1,0
664247,150,23,35,3,0,9,18,0,0,8,48,3,0,1
547379,60,8,14,2,0,2,8,0,0,9,25,0,0,0
656896,330,46,77,16,3,12,40,1,2,23,83,5,0,1
621438,373,49,87,21,3,17,51,3,2,22,102,7,0,3
666801,253,25,59,8,4,11,27,5,3,22,74,2,0,1
596847,356,36,83,22,0,11,52,0,0,58,123,2,0,3
660707,176,21,41,15,1,6,20,0,0,8,60,1,0,0
606213,73,9,17,5,0,1,8,0,0,9,17,1,0,0
665833,331,45,77,13,4,17,54,10,4,28,126,1,0,1
680700,112,7,26,6,0,0,10,2,0,9,20,1,0,1
592325,371,42,86,20,2,9,46,5,1,48,98,3,0,1
663616,160,22,37,13,0,5,18,0,0,18,57,0,0,2
677950,381,45,88,17,1,8,39,4,3,22,74,3,0,5
543063,407,50,94,15,2,9,52,1,1,39,98,8,0,4
605113,52,7,12,2,0,3,7,0,1,2,15,0,0,0
681584,156,21,36,6,1,9,24,0,1,18,58,6,0,1
669222,373,45,86,13,0,5,25,8,5,30,76,5,2,1
663743,217,41,50,6,1,9,24,5,3,18,45,5,0,0
664913,500,55,115,26,3,25,73,11,2,51,146,3,0,1
656308,401,39,92,16,3,14,49,1,1,19,126,2,0,4
596748,371,31,85,15,0,9,39,1,0,12,75,2,0,3
571980,310,47,71,19,4,11,46,4,2,19,93,4,1,0
656537,83,8,19,2,0,1,3,3,0,5,28,0,3,1
543685,166,15,38,10,0,5,24,2,0,23,35,2,0,2
664731,201,23,46,11,1,6,30,0,0,22,58,2,3,1
643524,271,23,62,11,0,8,36,0,0,19,58,0,0,2
656305,538,83,123,27,1,27,76,2,2,68,170,10,0,5
527038,525,72,120,28,1,19,71,0,0,59,103,11,0,7
595281,206,28,47,8,0,7,22,6,1,14,61,1,0,0
670242,57,4,13,3,0,2,10,1,0,6,25,2,0,0
553869,351,29,80,18,2,9,51,0,1,25,82,2,0,3
663457,290,53,66,16,3,14,40,4,1,51,71,1,0,5
641933,334,56,76,11,1,14,58,14,4,38,103,4,0,7
624641,176,26,40,11,4,2,21,6,1,5,50,7,1,1
543309,229,27,52,7,0,10,31,0,1,12,52,1,2,4
670032,436,51,99,12,4,0,20,13,3,29,63,4,10,1
596146,388,54,88,18,1,9,43,3,2,49,66,5,0,4
676694,150,13,34,6,2,1,15,2,1,7,54,2,0,1
641680,406,51,92,20,1,16,48,2,0,41,87,1,0,2
669374,234,34,53,8,1,14,32,5,2,23,111,8,0,1
668751,212,21,48,11,0,5,17,3,1,18,52,0,1,1
669357,283,44,64,13,0,14,35,1,0,28,103,2,0,0
572228,500,55,113,22,0,22,69,1,1,55,179,7,0,6
542303,470,56,106,19,0,23,56,2,1,31,122,2,0,4
620443,151,13,34,2,0,3,15,0,0,12,50,1,0,2
641553,245,32,55,13,1,2,17,12,4,11,76,4,0,0
664238,205,41,46,11,2,6,24,21,8,34,75,13,1,1
541645,357,31,80,9,0,8,35,4,0,17,109,4,0,2
645302,366,42,82,10,2,6,33,15,4,17,104,9,11,4
666176,268,22,60,12,2,8,27,4,2,11,107,4,0,1
641505,76,9,17,1,0,0,4,7,1,14,26,0,1,0
519203,465,77,104,21,1,32,75,6,5,58,101,23,0,2
621439,340,61,76,13,3,28,51,6,0,34,116,7,0,1
546991,215,26,48,10,1,5,29,3,2,17,46,1,1,1
607732,346,25,77,12,0,4,34,0,1,29,83,6,1,2
656024,18,0,4,2,0,0,2,0,0,0,2,0,0,0
600474,18,0,4,2,0,0,1,0,0,3,7,0,0,0
605119,338,43,75,16,1,8,28,1,0,37,101,7,0,1
518626,478,59,106,28,0,15,62,2,2,54,148,8,0,6
571771,361,48,80,24,0,6,45,0,2,34,71,3,0,4
614177,438,43,97,17,2,14,47,2,1,30,157,2,0,3
621035,402,45,89,25,3,10,43,10,1,44,160,5,0,3
664040,235,31,52,10,2,8,25,1,0,27,61,3,0,1
666139,181,24,40,12,2,2,13,3,0,15,66,1,1,0
571912,181,19,40,10,0,3,17,0,0,19,54,3,0,3
622761,494,63,109,25,7,13,50,35,9,27,147,5,3,2
571466,281,16,62,10,0,1,16,0,0,25,74,1,1,0
680776,204,23,45,14,3,3,17,7,1,14,63,4,0,1
664702,535,72,118,22,3,0,32,21,1,54,87,1,2,4
656976,245,24,54,9,0,9,33,1,0,28,67,1,0,3
608700,168,15,37,8,0,1,13,0,0,14,32,2,1,1
605353,223,26,49,12,0,1,13,1,1,25,47,2,0,3
642727,205,26,45,8,1,6,29,1,2,12,57,1,2,4
608385,456,51,100,15,0,14,53,0,0,84,103,4,0,3
642133,529,67,116,23,0,35,89,2,1,62,121,5,0,3
614173,242,36,53,17,1,8,29,4,1,28,92,1,2,2
663662,64,6,14,3,1,1,8,2,0,5,20,1,0,0
628451,119,13,26,4,0,1,9,3,0,9,21,0,0,0
656941,577,100,126,21,3,46,94,10,1,86,200,4,0,2
669127,142,14,31,10,1,6,22,0,0,9,53,0,0,2
444876,124,12,27,4,2,0,8,1,1,5,32,2,0,0
642180,147,22,32,5,0,1,8,8,5,10,33,1,5,0
669004,460,57,100,21,3,18,62,2,3,66,131,1,0,7
642136,69,9,15,1,0,2,8,1,0,11,24,0,0,1
671083,83,10,18,2,2,1,12,0,0,8,23,1,0,2
600869,429,49,93,19,2,13,50,0,1,28,109,6,0,4
623168,157,16,34,8,0,0,9,1,0,8,17,5,4,0
571875,97,13,21,6,1,3,6,0,1,11,38,3,0,0
640449,37,4,8,3,0,0,1,1,0,7,11,1,0,0
669911,111,10,24,8,2,2,12,1,1,9,44,0,0,0
543305,384,54,83,9,2,8,40,10,3,62,109,4,1,2
660829,51,7,11,2,0,2,6,1,0,4,15,1,2,2
668800,260,28,56,10,0,4,25,0,1,26,62,6,1,0
596451,79,15,17,3,2,0,7,4,3,7,36,1,0,0
665120,423,41,91,18,2,15,44,2,1,27,138,4,0,0
663698,261,34,56,6,0,11,25,2,1,26,112,4,0,0
666915,317,40,68,9,2,12,39,3,0,29,118,3,0,4
573262,485,73,104,31,2,17,57,5,1,61,141,5,1,6
641525,14,1,3,1,0,0,1,0,0,0,5,0,0,0
595956,42,1,9,5,0,0,5,0,0,3,13,0,2,0
519058,252,30,54,12,0,7,25,2,0,24,75,6,0,3
660821,313,38,67,14,3,13,36,1,0,26,92,3,0,1
641914,271,25,58,4,2,4,26,6,1,20,80,2,0,0
643289,243,31,52,9,0,5,24,2,3,13,30,1,3,5
425877,262,19,56,8,0,5,24,2,0,5,40,2,0,1
641513,89,9,19,2,0,3,6,0,0,6,32,0,0,1
595909,164,17,35,7,3,5,20,2,0,11,49,0,0,2
605244,108,6,23,2,0,1,4,0,1,3,34,2,2,0
641511,155,17,33,6,0,1,11,0,2,9,50,2,1,0
641943,47,8,10,2,0,0,2,1,0,1,15,1,0,0
642350,301,53,64,13,2,7,24,14,2,20,108,3,0,1
474832,254,25,54,9,1,8,23,1,0,37,81,6,0,1
594807,287,39,61,16,1,12,36,0,2,21,101,5,0,2
650907,80,5,17,3,0,2,10,0,0,2,35,1,0,0
605131,179,31,38,6,0,8,26,2,1,27,37,3,2,1
678662,33,2,7,1,0,1,2,0,0,2,9,0,0,0
592696,250,27,53,12,1,5,24,3,0,17,68,0,0,3
543543,222,20,47,3,0,7,32,4,2,18,70,0,0,1
660162,397,41,84,18,1,12,51,2,0,32,114,2,1,1
608348,317,40,67,18,0,7,35,2,0,29,71,4,0,4
641658,199,29,42,7,3,2,15,12,2,21,63,1,3,2
519317,398,53,84,7,0,31,78,0,0,50,137,0,0,3
592567,109,11,23,3,0,5,23,0,0,16,30,0,0,3
657656,346,49,73,18,0,13,34,11,6,25,104,12,0,0
664728,256,32,54,10,4,5,28,9,6,16,75,3,1,2
663728,370,46,78,20,1,27,63,1,0,38,122,2,0,5
622168,57,7,12,2,0,3,7,1,0,3,10,0,0,0
668715,95,12,20,5,0,2,8,0,1,11,26,2,0,0
641355,504,70,106,27,3,19,68,14,3,38,150,2,0,6
