mlbam_id,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,SH,SF
516416,514,76,149,27,3,14,58,9,3,39,78,9,1,4
657077,544,88,157,32,2,13,63,6,2,51,96,4,0,5
444876,319,53,92,21,2,4,28,3,0,17,56,9,2,2
677551,281,53,81,18,5,7,39,2,1,24,37,2,0,1
621011,125,19,36,7,2,3,14,1,1,8,24,0,0,1
592450,550,89,158,24,0,39,98,6,1,75,158,3,0,5
622110,289,45,83,12,0,5,30,8,1,25,63,7,0,1
608700,157,15,45,7,0,3,15,0,0,12,26,3,1,0
641933,482,89,138,26,2,34,80,15,4,38,168,13,0,4
502110,570,92,163,42,3,28,99,0,0,55,150,3,0,5
663527,14,3,4,2,0,1,3,0,0,4,5,0,0,0
663886,350,56,100,21,0,10,45,0,0,41,75,6,0,5
605204,179,18,51,12,0,5,23,1,0,24,68,6,0,2
656582,179,23,51,9,0,8,35,0,0,26,41,3,0,3
663898,387,49,110,21,3,15,51,0,0,19,84,7,0,2
650968,74,8,21,4,0,1,9,0,0,3,10,0,0,0
643265,215,30,61,10,1,9,33,1,1,30,68,4,0,1
660670,297,72,84,19,1,24,52,17,6,49,85,9,0,5
605612,315,35,89,13,1,3,37,1,1,14,72,1,4,5
516770,315,25,89,20,0,3,38,0,1,26,62,0,0,4
665487,478,99,135,31,0,42,97,25,4,62,153,2,0,4
602074,301,26,85,12,2,2,30,2,1,21,60,2,6,1
642708,550,77,155,25,6,11,57,13,0,31,120,3,0,4
543068,470,70,132,31,1,28,92,1,0,60,117,13,0,4
456781,307,35,86,17,0,7,31,2,0,25,58,7,1,4
621043,555,104,155,34,1,26,92,0,0,75,116,4,0,6
543281,505,58,141,33,2,8,60,9,5,31,75,18,0,3
646240,591,101,165,37,1,38,113,5,5,62,143,7,0,4
643393,330,54,92,16,3,8,37,8,2,52,51,6,4,5
602104,262,33,73,14,0,7,38,1,2,28,76,6,0,0
592518,564,92,157,31,2,28,106,12,3,63,102,2,0,11
514888,601,117,167,32,1,31,83,5,3,66,91,4,1,6
570731,623,85,173,30,1,22,84,2,0,37,133,6,0,8
457759,533,87,148,22,0,27,87,3,0,61,98,12,0,6
670541,537,92,149,35,1,33,104,1,0,50,145,8,0,3
665120,530,70,147,34,1,29,98,2,1,48,152,4,0,3
593160,664,97,184,42,3,10,74,40,4,40,103,4,0,12
628451,253,31,70,15,2,7,25,0,0,15,35,2,1,1
664728,76,16,21,5,2,1,7,2,0,7,23,0,0,0
666971,500,62,138,28,2,21,84,1,3,32,102,2,1,6
643217,493,63,136,27,2,17,73,8,9,36,97,2,1,6
668227,529,94,145,32,3,20,69,20,10,56,170,14,0,5
474832,325,65,89,14,2,29,59,3,2,48,103,7,0,1
592273,84,7,23,5,0,4,14,0,0,3,22,1,0,0
606132,487,69,133,26,2,6,50,20,6,40,70,1,1,4
641487,619,89,169,37,0,9,54,3,6,58,114,5,1,4
542992,11,2,3,1,0,0,0,0,0,3,1,1,0,0
493472,11,1,3,0,0,0,0,0,0,1,1,0,0,0
642731,121,19,33,4,0,7,22,1,0,9,23,2,0,0
608331,55,7,15,3,0,0,5,0,0,4,18,0,8,0
628450,264,33,72,8,1,9,32,3,0,22,59,1,0,2
675649,11,1,3,0,0,0,0,0,0,0,3,0,0,0
660688,88,10,24,3,0,3,15,0,0,6,9,2,0,0
521692,620,88,169,24,0,48,121,1,0,28,170,13,0,4
519317,510,64,139,19,0,35,97,0,0,63,157,3,0,3
543939,445,70,121,32,2,14,50,12,5,31,83,13,0,3
543592,173,15,47,12,0,2,29,0,1,14,19,5,0,2
664702,564,86,153,29,1,4,48,30,6,67,121,2,1,4
578428,483,65,131,27,2,9,48,5,2,21,75,6,0,1
600869,557,75,151,42,3,16,67,0,0,65,135,4,0,0
573131,262,41,71,13,2,16,43,2,0,46,87,3,0,1
643396,635,74,172,25,3,8,53,20,5,28,90,11,1,2
572816,336,43,91,18,5,6,29,6,5,25,68,3,0,1
606213,240,26,65,9,1,7,37,0,1,20,46,1,0,1
624641,288,39,78,8,4,6,27,4,4,17,63,17,1,2
621566,565,101,153,35,0,39,111,4,1,88,113,9,0,11
453568,514,76,139,25,4,13,78,3,0,54,91,11,0,3
656185,37,9,10,4,1,0,2,5,0,5,13,5,0,1
605361,37,4,10,1,0,0,4,0,1,6,10,0,0,2
608324,348,54,94,17,0,12,55,1,0,44,53,4,0,4
571980,411,52,111,24,2,19,70,5,3,35,106,5,0,3
593643,241,25,65,20,3,2,24,3,1,4,26,4,4,2
607461,204,35,55,4,1,7,40,2,2,20,44,10,0,0
594694,219,25,59,7,3,4,24,1,0,20,54,0,0,1
543333,509,53,137,28,0,12,65,5,4,48,99,5,1,2
663697,532,98,143,34,2,21,69,12,3,71,141,23,1,4
593871,588,97,158,35,2,33,98,11,6,45,118,5,0,6
623912,339,33,91,21,1,7,41,3,1,14,56,5,0,3
518934,597,84,160,24,1,10,57,4,2,73,94,4,0,5
642180,127,31,34,5,1,0,5,17,6,16,37,1,0,0
544725,415,60,111,22,4,5,54,6,2,41,97,4,9,5
656976,498,68,133,27,4,11,49,1,0,42,106,4,0,1
664056,367,45,98,21,1,16,50,9,4,27,85,5,0,2
668721,15,0,4,1,0,0,0,0,0,1,5,0,0,0
456034,15,1,4,1,0,0,2,0,0,0,3,0,2,1
570482,420,42,112,18,2,14,49,1,0,20,109,1,0,1
630105,567,94,151,33,7,21,71,4,3,55,90,10,3,3
608070,552,111,147,32,5,36,103,27,4,72,87,7,0,5
553882,391,54,104,20,0,11,49,0,0,41,84,7,0,6
666185,542,79,144,31,4,18,65,2,1,57,152,11,1,8
656941,399,76,106,19,0,32,71,1,1,64,127,6,0,2
458015,448,73,119,23,1,36,99,1,0,77,127,4,0,4
543760,652,115,173,39,2,45,102,15,1,66,146,3,0,3
621563,460,73,122,31,4,11,54,8,6,28,113,10,0,3
641645,132,13,35,3,0,1,5,0,2,23,23,0,1,0
592178,513,86,136,32,2,25,73,10,2,62,135,9,0,2
443558,513,79,136,21,1,32,86,3,0,51,126,7,0,9
595879,502,80,133,18,2,31,87,18,5,28,184,13,0,3
500743,495,66,131,30,3,9,48,13,3,37,74,5,1,1
668942,484,69,128,32,3,11,44,9,4,58,137,0,1,3
543807,299,59,79,19,1,22,50,4,1,37,79,4,0,1
608566,53,5,14,5,0,1,9,0,0,0,13,0,7,0
605141,466,93,123,29,3,23,58,10,5,68,86,11,0,5
663993,557,75,147,24,3,18,72,8,0,80,162,2,0,3
668663,91,8,24,3,1,2,10,0,0,12,22,4,0,0
660162,520,74,137,33,1,14,61,3,2,84,157,10,0,2
669394,38,5,10,3,1,1,3,0,0,4,15,0,0,0
571657,483,60,127,22,2,16,63,2,3,22,97,18,1,5
592663,476,64,125,25,4,17,73,13,3,48,129,11,0,2
602922,80,13,21,3,0,3,9,2,0,8,17,0,0,2
541645,461,68,121,18,0,29,86,8,4,38,121,11,0,5
527038,389,57,102,16,1,18,53,1,0,41,56,3,0,3
624414,164,22,43,12,0,6,25,1,0,8,44,7,1,0
669242,641,91,168,41,3,11,56,30,5,38,95,6,2,4
624413,561,81,147,27,3,37,94,3,0,60,127,12,0,4
664058,626,74,164,27,3,2,47,15,3,31,60,1,6,1
642715,497,77,130,32,1,25,73,5,4,57,156,0,0,1
547989,566,86,148,30,2,30,117,1,0,61,143,22,0,10
605137,498,75,130,24,1,27,88,0,0,65,101,2,0,3
594838,345,40,90,14,0,7,47,4,2,24,81,3,0,1
446334,253,45,66,17,0,13,46,1,1,35,68,1,0,2
664670,23,3,6,0,0,0,0,0,0,0,5,0,0,0
542583,449,49,117,23,0,22,93,0,0,46,93,3,0,7
676694,146,22,38,8,0,6,28,3,0,10,50,4,2,1
546318,450,59,117,27,2,13,51,6,1,29,77,6,1,5
642336,250,31,65,15,3,6,35,0,0,17,49,7,1,2
650402,459,50,119,22,0,9,51,14,6,50,104,1,2,4
645277,629,103,163,40,7,30,106,20,4,47,128,3,0,7
592669,521,89,135,33,0,31,96,1,2,44,130,1,0,6
668731,413,60,107,20,7,13,55,18,4,45,122,0,0,3
656537,139,19,36,3,3,3,14,6,3,10,42,1,0,0
444482,487,57,126,30,8,8,63,2,1,46,92,3,0,2
595281,348,54,90,19,7,4,37,9,5,33,99,5,0,4
592696,379,42,98,19,3,14,62,11,3,26,61,1,2,4
649557,294,28,76,19,0,8,45,0,1,16,62,9,0,0
669257,414,71,107,19,2,25,76,3,0,58,101,18,0,11
622682,209,26,54,10,4,5,22,5,1,8,55,0,2,1
502210,151,15,39,11,0,2,21,0,0,6,31,0,0,1
543308,31,6,8,1,0,4,7,0,0,0,8,0,0,0
672695,31,5,8,3,1,0,1,0,0,6,6,0,0,0
592567,318,29,82,12,0,10,50,1,0,36,87,2,0,3
543877,458,51,118,23,1,6,49,8,4,33,84,2,1,4
621453,268,45,69,14,5,8,35,7,0,27,88,2,0,0
506703,35,5,9,2,0,0,1,0,0,3,4,0,0,0
676801,284,47,73,12,0,14,50,4,2,25,104,4,0,7
660271,537,103,138,26,8,46,100,26,10,96,189,4,0,2
663647,362,49,93,20,2,6,38,9,1,31,87,1,0,2
456715,257,40,66,13,0,8,36,13,2,26,48,2,0,1
665155,117,16,30,7,1,2,14,2,0,10,39,2,1,1
622569,78,12,20,5,0,1,3,4,0,9,15,0,0,0
408234,472,48,121,16,0,15,75,0,0,40,118,5,0,9
669720,488,73,125,26,4,22,71,4,3,28,107,9,3,1
641598,207,29,53,15,0,13,34,1,1,31,71,3,0,2
650490,465,62,119,20,1,13,64,1,1,69,85,3,0,4
571976,442,56,113,24,2,17,63,8,5,54,141,0,0,4
656896,90,13,23,4,0,1,5,2,0,8,21,0,0,0
641820,556,77,142,33,1,21,71,0,0,51,143,8,0,1
592261,47,4,12,5,0,1,6,2,1,9,11,0,2,0
663624,534,77,136,23,1,33,89,4,3,41,161,4,0,7
571448,593,81,151,34,3,34,105,2,0,50,96,3,0,7
621035,507,92,129,25,4,20,73,13,1,63,167,8,1,3
669016,236,27,60,12,3,2,19,6,1,20,91,2,1,1
474568,118,13,30,7,0,2,9,0,0,9,34,0,0,0
622534,421,55,107,18,3,10,57,13,8,37,70,1,1,4
641857,528,80,134,32,1,23,86,6,2,59,147,4,0,5
614177,418,57,106,18,2,30,85,4,1,43,149,2,0,3
609280,154,19,39,2,0,6,12,0,1,7,28,0,0,1
571745,620,110,157,23,2,39,100,1,0,54,169,9,0,8
647304,233,28,59,13,0,7,21,1,0,14,45,2,0,0
500871,549,77,139,26,5,28,90,1,0,48,124,1,0,1
664774,336,52,85,17,3,18,56,6,1,33,89,5,4,3
591971,87,10,22,6,0,1,15,1,0,8,12,0,1,1
624512,198,22,50,15,0,1,10,0,0,15,44,2,1,1
425877,440,45,111,19,0,11,66,3,0,24,79,5,0,3
669222,111,18,28,4,0,1,8,2,5,12,16,0,0,1
543228,349,49,88,15,1,14,52,0,0,19,78,6,0,1
641553,123,21,31,9,0,7,18,7,1,11,31,5,0,1
608671,131,24,33,6,2,1,10,5,0,22,29,1,2,0
643446,386,48,97,19,1,7,35,3,0,29,58,10,0,1
666135,215,23,54,11,1,8,34,1,1,14,52,1,0,1
660821,227,27,57,8,2,14,36,0,1,20,78,3,0,1
596115,526,88,132,34,5,24,75,20,6,53,139,11,0,5
664119,8,2,2,0,0,1,1,0,0,0,3,0,0,0
642456,8,1,2,0,0,0,0,0,0,0,2,0,0,0
623323,4,1,1,0,0,0,0,0,0,0,2,0,1,0
605164,4,0,1,0,0,0,0,0,0,0,3,0,0,0
641432,260,26,65,10,3,6,25,0,2,21,34,2,0,1
602080,8,0,2,0,0,0,0,0,0,1,1,0,0,0
592254,4,0,1,0,0,0,1,0,0,0,2,0,1,0
641561,52,4,13,3,2,0,5,1,2,1,15,0,1,0
605233,8,1,2,0,1,0,1,0,0,0,1,0,0,0
451594,20,3,5,0,0,0,1,1,0,1,6,0,0,0
595956,112,9,28,6,0,1,7,0,0,8,20,0,2,1
608337,4,0,1,0,0,0,0,0,0,0,3,0,0,0
670768,8,2,2,2,0,0,0,0,0,3,2,0,0,0
663853,32,4,8,3,0,0,2,0,0,1,11,0,0,0
571771,508,84,127,35,3,20,60,1,0,61,110,9,0,7
623182,4,3,1,0,0,0,2,0,0,2,3,1,0,1
600303,220,26,55,11,1,7,27,0,0,18,26,1,0,1
543432,28,2,7,3,0,0,0,0,0,1,10,0,1,0
641793,4,0,1,0,0,0,0,0,0,0,3,0,0,0
656686,4,0,1,0,0,0,0,0,0,0,3,0,0,0
643436,8,1,2,0,0,0,0,0,0,1,6,0,0,0
676840,16,3,4,0,0,0,2,1,0,1,4,0,0,0
656876,4,0,1,0,0,0,0,0,0,0,1,0,0,0
605452,32,1,8,0,0,0,3,0,0,1,14,1,5,0
663776,4,1,1,0,0,0,0,0,0,0,2,0,0,0
657757,160,23,40,8,0,11,34,0,0,16,40,2,0,1
572204,28,6,7,1,0,4,9,2,0,7,11,0,0,0
664353,4,0,1,0,0,0,0,0,0,0,3,0,0,0
621493,208,33,52,15,0,8,33,1,1,20,55,6,2,1
571970,497,95,124,26,2,36,94,2,1,83,120,11,0,1
649966,490,77,122,25,1,23,75,5,1,63,116,10,1,3
605119,233,24,58,9,0,7,28,5,0,26,65,5,0,0
542340,454,63,113,18,2,18,42,14,7,46,132,3,2,0
650391,213,23,53,10,0,10,37,0,0,16,57,1,0,1
519299,169,16,42,6,1,1,12,3,1,9,30,0,0,2
621020,588,78,146,33,2,27,88,9,3,52,167,5,1,7
592885,399,70,99,19,2,9,51,9,3,70,113,3,0,3
600474,379,32,94,18,0,11,46,0,0,34,109,1,0,5
519203,496,73,123,23,3,22,61,6,2,52,87,23,0,5
656308,121,16,30,7,1,3,11,1,2,1,42,1,0,1
665862,464,70,115,20,4,18,53,23,8,34,145,4,2,3
622761,194,19,48,11,1,4,14,10,3,9,55,4,1,1
664761,380,46,94,15,0,7,47,4,0,31,111,2,0,4
518626,457,73,113,26,0,26,72,0,0,74,114,4,0,8
501303,182,32,45,9,2,5,28,0,0,21,42,2,1,3
571466,348,41,86,21,0,7,48,0,0,29,100,8,0,3
607054,259,36,64,11,1,6,31,10,1,38,68,3,0,2
592325,340,43,84,18,3,8,26,3,6,51,105,3,2,4
621438,243,33,60,9,3,12,43,6,1,20,59,7,0,1
656555,389,64,96,29,0,27,71,3,2,47,108,5,0,2
664040,535,97,132,31,0,39,99,7,1,68,167,9,0,3
662139,284,41,70,17,2,11,38,6,0,30,67,0,1,0
657656,341,43,84,21,2,14,39,12,5,27,98,9,0,1
666176,130,17,32,5,2,4,26,2,1,8,32,1,1,0
641786,130,15,32,4,0,5,11,2,0,16,37,1,0,0
607732,374,38,92,20,1,8,53,0,0,49,85,2,0,2
553869,338,52,83,18,1,18,44,0,0,30,60,2,0,1
622100,102,11,25,8,1,2,16,0,0,4,29,0,0,2
476704,457,55,112,28,0,14,69,0,0,49,108,2,0,4
663897,98,8,24,4,0,1,6,2,2,10,23,0,0,0
608701,139,21,34,7,0,2,12,1,0,17,40,0,0,1
642086,446,43,109,20,0,11,58,2,1,32,112,9,0,6
572233,401,55,98,23,1,10,46,0,0,38,106,4,0,2
572191,483,58,118,16,1,12,54,14,7,33,144,5,2,5
595751,295,22,72,15,1,4,30,8,1,11,99,5,0,0
672701,41,7,10,3,0,0,5,0,0,3,11,1,0,1
462101,497,60,121,25,2,3,37,12,2,31,81,6,3,4
475582,255,27,62,16,0,14,46,0,0,16,77,0,0,2
640461,214,30,52,16,1,6,27,1,0,16,62,2,0,1
518586,247,23,60,15,2,5,22,7,1,17,64,2,4,1
620443,346,39,84,16,2,15,47,0,0,28,99,1,0,3
666969,581,77,141,26,2,31,90,16,5,32,194,5,0,4
663757,462,61,112,28,3,15,62,13,5,54,119,6,1,4
672386,165,19,40,8,0,8,24,0,0,19,22,3,0,2
642133,297,34,72,14,2,11,36,0,0,23,65,4,0,1
669256,458,57,111,18,2,11,49,7,5,34,107,15,2,2
591720,318,30,77,10,1,7,41,2,1,19,41,1,5,1
666158,335,49,81,12,4,7,46,4,1,41,83,3,0,2
520471,356,53,86,15,1,14,40,1,0,27,77,5,2,3
671277,236,29,57,18,2,6,22,0,2,11,43,0,0,0
623993,406,54,98,24,0,18,50,1,1,23,101,4,1,4
545358,282,45,68,11,1,13,35,0,0,28,101,8,0,1
596103,274,39,66,12,1,12,32,15,2,28,84,4,0,0
545341,511,59,123,25,1,22,81,0,3,27,114,3,0,4
518735,279,60,67,9,0,23,62,0,0,87,82,3,1,5
608348,304,41,73,11,1,13,46,0,0,44,74,6,0,5
643289,175,20,42,9,0,5,22,2,1,9,41,1,0,2
624503,200,19,48,9,1,4,23,10,1,12,55,3,0,1
666915,417,50,100,21,5,25,78,2,0,28,156,7,0,1
543685,217,24,52,13,0,6,34,0,0,29,41,1,0,2
572228,213,26,51,7,1,11,35,0,0,21,74,7,0,0
668670,113,17,27,5,3,6,17,1,0,11,46,0,3,0
647351,335,45,80,12,0,11,46,6,3,31,54,7,0,2
543257,557,88,133,23,3,23,67,20,5,98,155,8,2,6
624431,285,23,68,14,0,5,30,1,1,12,57,0,2,3
663457,109,15,26,3,1,5,15,2,1,13,28,0,1,1
592626,429,55,102,19,3,18,61,2,3,39,117,8,0,5
658668,101,14,24,2,0,5,12,2,2,5,19,3,1,1
575929,413,61,98,20,0,21,57,5,4,52,138,14,0,4
467827,97,13,23,5,0,2,10,1,1,6,30,2,1,1
405395,275,29,65,3,0,17,50,2,0,14,45,5,0,2
501571,309,39,73,20,2,6,38,1,2,12,76,1,4,1
606988,72,7,17,4,0,1,7,0,0,9,31,0,1,0
553902,208,17,49,8,0,7,21,0,0,3,12,4,0,1
683734,417,56,98,22,0,15,48,1,1,41,101,6,0,5
594777,166,17,39,8,0,5,17,1,0,15,41,0,0,1
488771,149,22,35,7,0,8,21,0,0,25,54,3,2,0
621006,98,9,23,2,0,1,8,0,2,4,28,1,1,1
657041,226,35,53,15,2,7,28,6,3,37,63,0,0,1
641658,453,69,106,21,6,11,33,17,7,33,118,3,3,2
640457,518,79,121,29,3,27,106,4,3,59,122,6,0,8
621573,30,5,7,2,0,1,7,0,0,6,11,0,0,2
543105,283,37,66,10,2,13,38,1,0,23,76,6,0,0
546990,133,14,31,6,1,5,11,5,6,12,58,3,0,0
596056,129,14,30,7,0,1,14,0,1,12,22,1,0,1
664247,99,17,23,8,0,5,10,1,0,6,32,1,0,1
543510,375,29,87,12,1,10,46,1,2,32,115,2,0,3
425784,69,8,16,3,0,2,9,0,0,4,29,2,3,0
570481,220,17,51,7,1,2,21,2,2,8,40,0,0,1
642721,272,23,63,8,3,3,20,0,1,19,76,4,0,0
514917,570,84,132,21,2,21,62,1,1,59,135,5,0,3
624424,406,52,94,20,0,14,55,1,0,59,104,12,0,2
676391,121,16,28,4,0,3,9,0,1,7,19,2,3,0
592192,519,93,120,22,4,17,61,12,2,77,128,27,0,2
606992,351,48,81,12,1,22,61,2,0,26,119,2,0,2
665561,52,7,12,1,1,1,4,0,0,4,10,0,0,0
607680,325,40,75,11,2,15,47,4,3,11,81,10,0,1
621550,338,54,78,13,0,28,61,4,1,32,153,4,0,0
609275,126,19,29,8,1,6,17,15,1,6,43,1,3,0
596019,452,73,104,16,3,20,63,10,4,58,96,5,6,3
452678,309,34,71,21,0,7,42,1,0,36,80,3,0,4
642423,209,27,48,6,1,0,5,11,0,15,50,0,1,0
502054,475,74,109,24,2,15,49,14,6,78,128,4,0,4
664057,192,22,44,6,0,5,23,1,1,13,61,5,2,1
596847,258,36,59,14,0,11,45,0,0,45,87,2,0,0
594807,513,67,117,17,2,38,113,5,0,35,174,4,0,3
644374,237,32,54,14,3,9,39,1,0,11,69,2,0,1
605548,299,44,68,9,1,8,35,15,3,30,122,15,0,4
519048,229,28,52,11,1,10,30,0,0,18,58,2,0,3
605170,313,33,71,9,0,7,39,2,0,35,82,4,0,4
455139,97,13,22,5,1,5,15,0,0,9,36,5,1,0
595777,353,47,80,17,2,4,33,10,5,49,65,6,1,2
543543,331,53,75,9,3,20,49,3,0,45,112,1,0,0
621028,517,50,117,22,3,5,39,6,1,27,41,1,6,3
621446,274,24,62,14,0,9,33,1,1,13,72,1,1,1
664023,465,63,105,20,1,25,66,9,2,62,156,5,2,1
658069,271,30,61,11,1,7,33,0,0,12,65,0,0,1
656811,236,23,53,5,1,9,29,0,0,13,71,2,0,3
573262,468,75,105,28,3,25,71,4,0,51,131,9,1,3
640458,214,27,48,11,1,6,19,7,1,21,42,2,1,0
624415,250,27,56,10,1,7,27,3,1,37,78,1,1,4
623205,67,11,15,4,1,1,6,4,1,1,23,0,0,0
435559,219,17,49,8,0,6,16,0,0,12,44,11,2,3
593934,470,68,105,24,0,30,75,2,1,59,183,2,0,1
592743,412,37,92,12,0,3,31,1,0,32,62,3,3,1
663616,260,29,58,12,0,7,28,1,0,31,104,8,0,2
624585,516,74,115,27,0,27,70,0,0,67,142,6,0,5
643376,184,32,41,13,0,11,28,0,0,17,44,3,1,0
656180,99,13,22,8,1,2,10,0,0,15,40,6,0,0
621532,27,2,6,0,0,0,2,0,0,1,10,0,0,0
458731,387,47,86,16,4,10,39,4,0,60,100,3,5,6
477132,36,2,8,0,0,0,3,0,0,1,11,0,2,0
621512,153,16,34,5,1,3,13,1,0,5,44,3,0,0
644433,18,1,4,0,0,1,2,0,0,0,4,0,0,0
657061,117,15,26,4,2,2,12,2,2,13,33,0,0,1
457705,482,78,107,24,1,27,80,6,1,81,132,4,0,7
571718,235,33,52,10,1,8,29,1,0,33,58,1,1,1
605113,434,46,96,30,3,5,38,7,2,34,104,2,2,1
669288,77,9,17,0,0,4,5,1,0,4,27,0,0,0
593590,68,8,15,2,0,2,4,0,0,8,16,0,1,0
571740,127,23,28,8,3,2,11,9,0,4,47,0,3,1
650489,413,56,91,15,6,9,38,9,4,23,109,8,3,3
664983,59,11,13,3,0,2,4,3,2,8,23,2,1,0
