mlbam_id,GS,W,L,CG,SHO,SV,BS,HLD,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP
571893,0,0,0,0,0,0,0,1,3.1,3,1,1,0,2,0,5,0,0,0
641816,4,1,2,0,0,0,0,0,20.0,19,6,6,0,11,1,14,4,0,1
606625,0,0,0,0,0,0,1,0,6.2,6,2,2,1,3,1,11,0,0,0
570702,0,0,0,0,0,0,0,3,16.2,6,5,5,3,3,0,14,1,0,0
608601,0,0,1,0,0,1,0,2,16.2,15,5,5,4,4,0,16,0,0,1
622072,25,16,3,0,0,0,0,1,152.1,123,50,46,15,38,6,151,6,0,2
502624,25,12,4,0,0,0,0,0,141.1,113,47,43,14,41,1,133,7,0,0
488846,0,1,1,0,0,0,1,13,62.1,58,19,19,6,18,1,61,2,0,2
571710,0,8,1,0,0,0,6,21,78.2,57,24,24,10,25,1,88,5,0,2
516714,0,2,0,0,0,0,0,3,16.1,19,8,5,1,14,0,17,1,1,2
433589,1,5,2,0,0,4,1,15,91.1,69,32,28,9,18,4,101,1,0,0
598287,0,0,0,0,0,0,0,1,13.0,6,5,4,2,5,0,14,0,0,0
605309,0,4,1,0,0,2,1,11,38.2,18,12,12,4,17,1,51,1,1,1
523260,0,4,1,0,0,0,4,13,58.0,42,19,18,3,27,1,52,1,0,4
580792,0,1,2,0,0,0,0,6,54.2,39,20,17,7,20,2,72,3,0,4
448281,0,2,0,0,0,24,2,9,51.1,34,18,16,5,10,1,62,0,0,3
527055,0,5,3,0,0,14,3,17,57.1,42,19,18,7,21,1,64,2,0,6
544928,0,4,1,0,0,3,1,15,54.0,39,17,17,3,20,2,68,7,0,1
467008,0,5,4,0,0,0,4,21,60.1,45,22,19,4,26,1,65,3,1,7
451661,0,5,0,0,0,2,3,15,57.0,40,19,18,10,15,1,60,1,1,1
657681,0,0,0,0,0,0,0,0,19.0,14,6,6,2,6,1,16,0,0,1
592665,0,2,3,0,0,19,2,15,76.0,65,24,24,11,15,3,76,1,0,2
519096,0,3,0,0,0,0,0,2,60.0,63,23,19,6,9,4,38,0,0,0
476454,0,3,6,0,0,10,3,19,59.2,29,20,19,3,44,0,100,11,1,5
592662,28,15,5,1,1,0,0,0,162.0,116,57,52,23,71,3,218,5,0,8
502154,0,2,1,0,0,15,2,0,37.1,39,12,12,1,18,1,29,0,0,4
488748,0,4,3,0,0,1,2,20,65.1,44,25,21,10,26,1,65,4,1,0
519242,32,17,8,1,0,0,0,0,214.1,165,73,69,24,43,0,308,8,0,3
572971,23,14,5,1,0,0,0,0,145.2,116,50,47,15,47,0,125,2,0,1
584171,3,3,1,0,0,0,0,0,24.2,21,8,8,4,7,0,19,0,0,0
501593,0,2,3,0,0,0,2,13,46.0,42,16,15,2,22,3,52,1,0,1
460283,0,6,0,0,0,1,7,19,49.0,43,16,16,4,24,2,69,4,0,2
592102,0,3,7,0,0,30,4,4,67.1,57,24,22,9,21,0,92,2,0,9
520980,0,3,6,0,0,0,3,23,64.0,56,24,21,9,29,2,64,2,1,1
461829,32,15,9,0,0,0,0,0,201.0,158,69,66,21,79,5,188,7,0,7
592789,7,1,2,0,0,0,0,0,30.1,29,14,10,0,3,1,34,1,0,3
501789,0,3,2,0,0,2,2,20,45.1,37,15,15,7,7,0,52,0,0,1
572020,24,12,5,0,0,0,0,0,136.0,113,47,45,9,37,1,156,3,1,15
622663,31,14,6,0,0,0,0,0,193.1,150,73,64,21,51,0,230,6,0,6
605218,0,5,4,0,0,0,4,25,66.1,29,22,22,6,38,2,94,4,0,4
607457,0,6,2,0,0,1,4,22,66.0,53,25,22,5,38,3,76,2,1,6
457915,0,1,1,0,0,0,1,0,21.0,23,8,7,2,7,1,12,0,0,0
621345,0,0,1,0,0,0,0,5,15.0,13,5,5,1,2,0,26,0,0,0
502748,21,13,2,0,0,0,0,0,132.0,100,46,44,10,57,0,161,3,1,6
593576,0,4,5,0,0,26,3,4,74.2,68,26,25,9,26,3,86,6,1,2
453172,0,5,3,0,0,1,3,12,59.2,49,21,20,4,24,5,48,6,0,6
445213,0,4,3,0,0,29,6,10,71.1,66,25,24,5,16,2,39,3,0,1
543294,24,7,5,0,0,0,0,0,139.2,126,49,47,17,40,1,123,2,0,0
605195,0,0,0,0,0,0,0,1,32.1,22,13,11,2,17,1,28,1,0,6
573124,0,7,3,0,0,0,4,30,55.2,52,20,19,6,21,5,49,3,0,1
573186,33,13,9,2,0,0,0,0,201.0,201,82,69,21,62,1,164,6,1,3
605182,21,12,6,0,0,0,0,0,121.2,92,46,42,13,60,2,137,3,0,3
456696,0,3,1,0,0,2,2,18,55.0,48,20,19,4,9,0,52,1,0,5
622491,15,3,7,0,0,0,0,0,89.1,64,32,31,11,32,1,98,3,1,2
500872,0,2,1,0,0,0,1,5,54.2,45,20,19,4,20,4,49,3,0,1
489334,0,2,3,0,0,0,2,11,80.1,68,29,28,12,28,3,74,2,0,2
593334,0,0,1,0,0,0,0,0,14.1,11,6,5,1,9,0,18,0,0,3
596043,7,3,2,1,1,0,0,0,43.0,36,16,15,6,9,0,29,0,0,2
595411,0,2,1,0,0,0,0,1,14.1,13,5,5,2,4,0,15,1,0,0
542960,0,4,5,0,0,18,6,9,68.0,51,27,24,7,26,1,70,0,1,4
519443,0,1,1,0,0,0,1,4,39.2,37,17,14,7,11,2,37,1,0,1
542432,0,2,3,0,0,0,5,27,62.0,45,26,22,9,29,1,56,5,0,1
641838,0,1,0,0,0,0,0,1,45.0,50,23,16,4,13,0,27,0,0,1
543883,0,3,3,0,0,0,2,29,64.2,62,23,23,3,13,5,50,0,0,0
425844,32,17,7,1,0,0,0,0,202.1,172,80,72,25,45,0,215,0,0,12
657610,0,3,3,0,0,1,2,12,42.0,38,15,15,4,6,2,44,4,0,1
547973,0,4,3,0,0,22,4,1,50.1,37,20,18,3,20,2,69,3,0,5
641941,0,2,3,0,0,0,1,8,50.1,39,20,18,7,8,0,56,1,0,1
621112,10,3,1,0,0,0,0,0,58.2,58,22,21,5,16,0,22,1,0,1
517008,0,2,3,0,0,47,6,1,66.2,57,27,24,4,23,7,58,3,0,4
487675,0,1,0,0,0,0,0,0,8.1,8,3,3,1,0,0,11,0,0,0
621242,0,4,6,0,0,34,5,2,66.0,44,28,24,10,32,2,89,3,1,3
429722,33,16,8,5,3,0,0,0,211.1,177,85,77,31,61,2,167,8,1,12
471911,32,18,6,1,0,0,0,0,200.0,173,73,73,21,46,2,226,10,0,10
472551,0,2,1,0,0,1,2,2,43.2,40,18,16,4,14,1,37,1,1,0
519141,32,17,6,0,0,0,0,0,173.2,166,69,64,19,69,0,174,4,0,6
448179,25,12,8,1,0,0,0,0,135.2,99,51,50,18,49,1,166,9,1,2
518516,17,4,9,1,0,0,0,0,111.0,101,41,41,17,20,3,101,3,0,0
501925,0,3,0,0,0,1,1,22,54.0,46,20,20,4,10,1,71,1,0,0
434378,33,15,8,0,0,0,0,0,206.0,170,80,77,27,72,4,219,4,0,5
643327,25,8,9,0,0,0,0,0,155.0,124,61,58,15,53,2,165,5,0,13
502202,0,4,4,0,0,0,2,5,29.1,23,11,11,4,11,3,40,1,0,1
543557,14,7,8,0,0,3,0,1,130.2,103,52,49,10,55,4,100,8,0,7
532077,0,3,4,0,0,39,10,0,64.0,46,26,24,3,9,0,83,3,0,4
456034,11,6,3,0,0,0,0,1,74.2,65,30,28,8,24,0,76,4,0,2
453265,0,7,4,0,0,10,8,14,66.2,72,26,25,9,20,7,53,5,0,0
502004,0,1,6,0,0,1,6,11,66.1,61,27,25,9,20,2,70,0,0,2
475479,0,4,5,0,0,0,8,21,55.2,51,23,21,5,26,3,62,1,0,0
572096,0,3,4,0,0,11,2,12,47.2,37,20,18,3,20,0,76,2,0,2
488768,28,11,11,0,0,0,0,0,166.2,156,75,63,15,64,0,86,9,1,10
592779,4,0,0,0,0,1,0,1,34.1,28,18,13,4,19,2,29,1,0,0
458677,0,4,4,0,0,13,3,9,58.0,40,23,22,5,35,1,80,1,0,4
608718,14,3,2,0,0,0,0,0,81.2,83,33,31,8,22,2,64,2,0,1
607188,14,5,4,0,0,0,0,0,86.2,71,35,33,11,31,0,84,5,0,6
458681,33,11,8,0,0,0,0,0,186.1,151,80,71,27,78,5,153,10,0,2
503285,0,2,3,0,0,2,2,17,60.1,41,24,23,8,24,2,76,3,1,0
543359,0,3,1,0,0,0,2,15,62.2,53,27,24,8,31,7,51,1,0,3
518716,4,3,2,0,0,1,0,1,49.1,54,24,19,8,15,0,41,4,0,0
543056,0,2,2,0,0,0,1,13,51.2,46,22,20,4,22,1,39,4,0,5
658792,2,1,0,0,0,0,0,0,10.1,6,4,4,1,1,0,7,0,0,0
493247,0,0,0,0,0,0,1,24,59.1,40,26,23,4,25,3,46,5,0,1
592836,28,9,9,0,0,0,0,0,157.1,148,76,61,17,61,7,146,9,1,7
519076,29,12,6,1,0,0,0,0,175.1,171,75,68,16,48,1,199,9,1,6
650828,0,0,0,0,0,0,0,2,18.0,16,8,7,2,12,1,20,1,0,0
605177,0,1,0,0,0,0,0,17,51.1,48,21,20,5,21,3,61,2,1,1
452027,6,5,1,0,0,1,0,0,41.0,43,22,16,6,10,0,37,2,0,1
543766,0,4,6,0,0,3,3,26,76.2,71,36,30,5,22,3,73,0,0,3
612434,1,3,3,0,0,0,0,1,66.1,53,29,26,8,28,4,38,2,0,2
453562,30,14,10,0,0,0,0,0,168.1,150,82,66,23,55,3,163,10,0,14
457918,25,10,11,0,0,0,0,0,145.1,145,64,57,18,46,1,142,0,0,4
594798,31,15,10,1,0,0,0,0,201.1,180,87,79,28,59,5,239,2,0,7
605400,27,12,11,0,0,0,0,0,168.0,154,67,66,18,49,2,184,2,0,1
435400,0,1,0,0,0,0,3,5,40.2,28,16,16,6,20,1,27,3,0,1
592130,0,3,6,0,0,0,4,11,66.0,48,26,26,11,24,1,62,1,0,1
543243,27,10,12,1,0,0,0,0,162.1,139,79,64,19,57,1,153,3,0,11
543521,12,5,2,0,0,0,0,0,63.1,62,27,25,7,20,0,62,5,0,4
544836,0,2,4,0,0,2,2,10,55.2,55,26,22,7,23,2,65,3,2,2
489265,0,3,1,0,0,0,1,11,55.2,42,23,22,9,19,2,59,1,1,2
517414,5,1,2,0,0,1,1,2,62.2,60,31,25,6,14,0,60,0,0,1
572193,0,7,1,0,0,2,2,17,77.2,57,35,31,7,31,4,81,8,0,5
613534,0,0,0,0,0,0,0,0,5.0,4,4,2,0,8,0,10,1,0,1
605333,0,0,0,0,0,0,0,2,5.0,4,2,2,0,6,0,7,0,0,0
572208,0,0,0,0,0,0,0,0,5.0,4,2,2,0,4,0,5,1,0,1
518813,0,3,6,0,0,41,4,1,57.1,40,24,23,7,26,1,70,1,0,7
459429,0,0,2,0,0,3,3,20,57.1,47,23,23,4,16,0,58,1,0,5
450203,25,14,7,0,0,0,0,0,146.2,125,65,59,14,50,1,163,13,0,4
592390,0,2,3,0,0,0,3,14,62.0,72,29,25,10,18,0,70,1,0,2
621237,0,0,3,0,0,0,0,7,29.2,24,12,12,1,9,1,29,0,0,2
593372,32,12,11,2,2,0,0,0,205.0,179,93,83,27,71,3,217,8,0,9
592170,20,10,3,0,0,0,0,0,121.0,115,52,49,19,30,0,73,4,0,4
572831,0,0,1,0,0,1,0,4,37.0,39,16,15,3,18,1,27,5,1,1
502171,29,12,10,0,0,0,0,0,179.1,175,78,73,22,44,2,128,6,1,8
592351,20,10,4,0,0,0,0,0,110.1,113,47,45,10,30,0,112,2,1,3
572998,0,0,0,0,0,0,0,0,7.1,7,3,3,2,4,0,7,1,0,1
608717,10,4,4,0,0,1,1,0,58.2,59,25,24,5,28,0,51,1,0,2
282332,27,14,5,0,0,0,0,0,148.2,139,64,61,21,50,1,120,5,0,5
465657,0,4,3,0,0,1,7,20,56.0,49,24,23,1,20,2,64,1,0,4
501697,0,0,3,0,0,0,0,3,58.1,64,26,24,6,26,3,45,7,0,6
643354,0,2,0,0,0,0,2,5,43.2,48,19,18,5,13,0,29,4,1,1
595307,0,1,0,0,0,0,1,0,9.2,16,5,4,3,2,0,4,0,0,0
607473,0,2,0,0,0,0,0,3,33.2,30,17,14,3,13,1,27,0,0,1
543542,13,4,5,0,0,0,0,0,67.1,48,30,28,6,42,0,75,4,1,5
571901,0,2,3,0,0,0,0,6,57.2,59,27,24,4,29,5,64,6,0,3
548389,2,3,5,0,0,2,3,5,74.1,69,31,31,10,19,4,74,0,0,2
593974,0,3,4,0,0,0,2,16,64.2,53,28,27,8,24,1,57,1,0,4
547943,24,5,9,0,0,1,0,0,126.2,128,58,53,22,45,3,116,4,1,4
592741,0,4,1,0,0,0,1,1,45.1,35,20,19,8,25,3,58,0,0,4
456713,0,3,4,0,0,10,5,10,52.1,57,30,22,7,19,0,58,4,0,2
582494,0,2,1,0,0,0,2,12,35.2,22,16,15,7,13,1,31,3,0,3
595918,8,3,5,0,0,0,0,0,52.0,51,23,22,8,27,0,44,3,1,2
608331,4,1,1,0,0,0,0,0,26.0,30,15,11,3,12,1,22,4,0,0
518633,24,9,10,0,0,0,0,0,146.1,143,67,62,13,41,0,130,4,2,2
612672,5,2,1,0,0,0,0,0,33.0,25,14,14,3,9,0,25,1,0,1
570632,28,14,7,0,0,0,0,0,169.2,152,77,72,26,64,4,113,14,1,5
621385,0,0,1,0,0,0,2,9,37.2,37,16,16,5,15,1,33,2,1,2
605242,25,10,12,1,0,0,0,0,164.2,150,80,70,13,40,2,114,8,1,3
506433,31,10,12,0,0,0,0,0,186.2,159,83,80,27,58,1,209,6,1,12
543169,0,0,0,0,0,0,0,0,2.1,3,1,1,0,0,0,0,0,0,0
608334,5,3,1,0,0,0,0,0,23.1,16,10,10,4,13,0,19,2,2,0
573016,0,0,0,0,0,0,0,0,2.1,2,1,1,1,2,0,1,0,0,0
641871,0,6,1,0,0,3,2,10,58.1,60,25,25,11,18,2,63,0,0,2
572021,0,4,5,0,0,0,3,10,53.2,51,30,23,7,24,0,65,5,1,4
598264,0,7,3,0,0,1,2,21,69.2,57,31,30,7,28,0,83,1,0,3
446399,0,2,4,0,0,1,6,14,67.1,67,31,29,7,16,3,66,0,0,3
596133,10,7,2,0,0,0,0,0,60.1,59,27,26,7,17,1,72,1,0,0
656756,29,9,7,0,0,0,0,0,155.1,140,72,67,21,51,0,144,1,1,7
501625,0,0,3,0,0,1,2,13,48.2,50,23,21,7,12,5,45,0,0,1
622097,8,3,2,0,0,0,0,0,46.1,50,27,20,9,22,0,35,5,0,1
656547,0,1,1,0,0,0,2,4,39.1,45,17,17,5,8,1,40,3,0,2
621244,25,14,8,0,0,0,0,0,145.2,131,71,63,15,48,0,139,13,1,7
468504,32,13,10,0,0,0,0,0,180.1,157,82,78,19,72,5,153,14,1,7
605200,33,17,9,0,0,0,0,0,191.1,204,90,83,20,55,3,124,9,0,2
596720,0,1,1,0,0,0,1,2,25.1,24,11,11,4,8,0,17,1,0,2
543331,0,3,1,0,0,0,2,10,41.1,47,20,18,7,26,1,54,1,0,1
502190,31,10,13,0,0,0,0,0,186.0,201,93,81,20,37,3,130,9,0,3
595014,0,3,6,0,0,16,5,10,75.2,80,35,33,6,25,3,74,5,0,4
435043,0,1,1,0,0,0,0,6,18.1,13,8,8,3,6,2,12,2,0,2
600917,0,2,3,0,0,2,1,10,45.2,23,21,20,4,40,1,60,3,0,5
572750,11,4,3,0,0,0,0,0,54.2,50,24,24,4,28,2,30,2,0,3
489446,0,4,5,0,0,1,3,20,56.2,44,28,25,12,19,2,88,2,1,0
493157,0,3,4,0,0,2,3,14,43.0,38,21,19,7,12,3,50,0,0,0
435221,16,6,4,0,0,0,0,0,92.2,89,43,41,5,27,0,72,3,0,4
621199,0,3,6,0,0,2,3,23,58.2,52,29,26,4,18,2,46,5,0,1
573109,0,2,4,0,0,27,3,1,58.2,49,27,26,7,34,1,72,2,0,7
606930,0,3,4,0,0,2,5,25,72.0,57,35,32,8,33,4,80,3,0,6
628333,8,2,3,0,0,1,0,1,58.1,57,31,26,3,24,1,31,3,0,1
519240,0,2,2,0,0,1,2,20,31.1,29,16,14,2,20,5,25,1,0,3
279571,0,2,2,0,0,9,4,17,60.1,48,31,27,7,22,6,54,2,1,2
571578,32,14,13,0,0,0,0,0,189.2,208,97,85,26,61,8,178,3,0,10
605483,24,5,7,0,0,0,0,0,129.1,113,65,58,15,59,1,119,0,0,8
621094,0,0,0,0,0,0,1,1,6.2,7,4,3,0,1,0,5,0,0,0
592866,25,7,9,0,0,0,0,0,150.1,145,73,68,14,52,4,117,9,0,2
502042,34,10,12,0,0,0,0,0,201.0,193,101,91,27,60,0,249,5,0,15
592127,0,0,1,0,0,0,0,1,28.2,25,13,13,4,18,0,23,2,0,1
595032,0,2,1,0,0,2,1,7,57.1,48,29,26,4,16,2,43,3,0,2
571946,4,2,2,0,0,0,0,0,22.0,20,10,10,1,12,1,20,0,1,1
493200,0,1,6,0,0,20,4,7,59.1,68,31,27,10,15,9,54,3,0,1
607536,28,11,11,0,0,0,0,0,156.0,169,78,71,17,63,4,107,8,2,1
605388,0,3,3,0,0,0,1,6,54.2,51,25,25,10,18,2,63,0,0,1
608379,30,12,9,1,1,0,0,0,165.2,170,82,76,17,55,3,158,3,0,5
467100,31,11,14,2,1,0,0,0,187.0,203,96,86,29,36,2,131,7,0,8
543606,28,10,8,0,0,0,0,0,143.1,117,80,66,30,61,1,127,2,0,1
500779,32,11,11,1,1,0,0,0,188.2,170,92,87,23,61,4,207,10,1,8
605232,4,1,1,0,0,0,0,0,13.0,9,6,6,1,13,0,16,0,0,1
500724,24,11,10,0,0,0,1,0,147.1,149,72,68,21,49,1,105,6,1,5
607074,12,2,5,0,0,0,0,0,69.1,64,35,32,12,31,0,76,3,0,4
593679,4,2,3,0,0,0,0,0,34.2,39,17,16,5,8,0,26,1,0,0
450306,32,18,11,1,1,0,0,0,179.2,181,84,83,27,58,2,134,5,1,6
501992,8,2,2,0,0,0,0,0,45.1,41,21,21,9,13,1,51,2,0,2
644428,4,2,1,0,0,0,0,1,23.2,17,14,11,7,10,0,18,2,0,0
545333,31,17,9,0,0,0,0,0,176.1,181,84,82,25,60,0,196,5,1,3
664208,0,3,2,0,0,1,0,8,43.0,41,23,20,10,14,0,46,1,0,0
608665,19,6,4,0,0,0,0,0,105.1,114,50,49,12,32,1,70,4,0,5
450172,17,4,8,1,1,0,0,0,92.1,78,46,43,8,53,3,81,3,0,4
593958,24,6,7,0,0,0,0,0,137.1,126,66,64,19,50,1,150,5,1,1
543144,0,4,2,0,0,0,2,13,49.1,39,23,23,3,28,4,45,4,0,4
430935,24,11,6,1,0,0,0,0,148.0,125,74,69,18,53,1,105,11,0,6
407822,0,3,1,0,0,0,1,17,51.1,46,24,24,7,21,4,45,3,0,5
502032,3,2,6,0,0,19,4,3,62.0,56,29,29,8,27,3,74,3,0,6
448614,0,4,4,0,0,1,3,13,72.2,78,37,34,10,33,1,56,3,0,4
591693,0,2,7,0,0,0,3,9,57.2,57,29,27,4,28,3,75,0,1,5
600526,0,7,4,0,0,1,1,3,68.1,63,34,32,13,16,0,63,4,3,2
571561,0,0,0,0,0,0,2,9,42.2,40,22,20,10,12,0,52,1,0,4
521230,0,4,2,0,0,1,3,16,64.0,57,34,30,7,23,0,78,0,0,6
548337,0,2,0,0,0,0,0,0,10.2,11,6,5,3,3,1,9,2,0,0
