mlbam_id,GS,W,L,CG,SHO,SV,BS,HLD,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP
594838,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
545341,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
669742,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0
543351,0,0,0,0,0,0,0,0,1.1,1,0,0,0,0,0,1,0,0,0
668800,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0
668820,0,0,0,0,0,0,0,1,5.0,3,0,0,0,3,0,4,0,0,1
506702,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0
571917,0,0,0,0,0,0,0,0,3.0,1,0,0,0,5,0,3,0,0,0
608686,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0
668834,0,0,0,0,0,0,0,0,3.0,4,1,0,0,0,0,1,0,0,0
624512,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
683232,0,0,0,0,0,0,0,1,2.0,1,0,0,0,1,0,2,0,0,0
669214,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,1,1,0,0
641914,0,0,0,0,0,0,0,0,3.2,1,0,0,0,0,0,0,0,0,0
657697,0,0,0,0,0,0,0,1,2.0,0,0,0,0,1,0,1,1,0,0
676617,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,1,0,0,0
650339,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,1,0,0,0
607054,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
608700,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0
614177,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0
622569,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
666720,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1
667373,0,1,0,0,0,0,0,0,5.0,1,0,0,0,3,0,4,0,0,0
573131,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0
661531,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0
642068,0,0,0,0,0,0,0,0,2.0,2,0,0,0,2,0,1,0,0,0
676206,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,1,0,0,0
667725,0,1,0,0,0,0,0,0,4.0,2,0,0,0,1,0,2,0,0,0
545121,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
663534,0,0,0,0,0,0,0,0,0.1,1,0,0,0,1,0,0,0,0,0
682016,0,0,0,0,0,0,0,0,2.0,2,0,0,0,1,0,2,0,0,0
656008,0,0,0,0,0,0,0,0,2.2,3,0,0,0,1,0,2,0,0,0
641755,0,1,1,0,0,0,0,10,24.0,21,5,2,0,6,0,27,1,0,2
543901,0,0,0,0,0,1,0,0,10.2,6,1,1,1,1,0,3,0,0,0
686613,2,2,0,0,0,0,0,2,20.1,15,2,2,0,7,0,22,0,0,0
622075,0,0,0,0,0,1,1,9,35.1,18,4,4,2,10,1,33,4,0,0
518397,4,0,0,0,0,2,0,5,17.1,12,2,2,1,1,0,10,0,0,0
656814,0,0,0,0,0,0,0,0,8.2,5,1,1,0,3,0,6,0,0,0
542585,0,1,0,0,0,0,0,5,25.0,15,4,3,0,19,0,23,1,0,1
664126,0,0,0,0,0,8,0,6,24.0,13,3,3,1,3,0,38,0,0,0
623465,0,7,3,0,0,2,2,19,63.0,33,11,8,2,15,1,77,3,0,0
592773,0,2,1,0,0,1,4,17,54.2,36,8,7,2,31,1,62,0,0,4
518585,2,0,1,0,0,0,1,1,14.2,9,3,2,1,9,0,21,1,0,1
664854,0,9,1,0,0,19,4,7,64.2,28,11,9,6,20,1,94,0,0,1
621242,0,3,1,0,0,32,3,4,62.0,34,9,9,3,18,1,118,2,0,2
571510,0,2,0,0,0,0,0,1,13.1,5,2,2,0,8,3,13,1,0,0
607192,2,0,0,0,0,0,0,0,6.2,4,1,1,1,2,0,10,0,0,1
661403,0,3,4,0,0,42,4,0,72.2,43,18,11,3,10,2,77,1,0,4
657424,0,0,1,0,0,0,1,0,13.0,6,4,2,1,6,1,12,1,0,0
672335,0,7,1,0,0,1,1,25,57.2,46,11,9,2,21,1,55,1,0,4
543056,0,0,0,0,0,0,0,0,12.1,7,3,2,0,9,0,9,0,0,1
669194,3,1,1,0,0,0,0,0,18.1,9,4,3,2,6,1,16,0,0,0
686753,4,3,0,0,0,0,0,0,24.1,20,4,4,2,7,0,24,1,0,1
542914,0,4,3,0,0,0,4,23,70.1,51,15,12,6,20,1,73,0,0,2
592094,0,2,3,0,0,8,4,22,63.1,31,12,11,5,17,2,75,6,0,2
650959,0,0,0,0,0,0,0,0,5.2,4,2,1,0,5,0,8,0,0,0
672582,2,2,1,0,0,0,0,0,11.0,9,3,2,2,3,0,3,0,0,1
657024,1,3,2,0,0,3,2,14,53.2,39,11,10,3,10,1,70,1,0,1
571446,0,0,0,0,0,0,0,0,10.1,9,2,2,0,3,0,5,0,0,0
434378,28,18,4,0,0,0,0,0,175.0,116,43,34,12,29,0,185,6,0,3
453268,0,6,4,0,0,34,3,0,60.1,35,15,12,3,25,1,69,3,0,3
572703,0,1,1,0,0,0,1,0,15.0,7,3,3,0,7,0,8,2,1,0
595014,0,1,1,0,0,0,0,1,5.0,1,1,1,1,1,0,6,0,0,0
657571,1,1,0,0,0,0,0,8,34.2,23,9,7,1,17,0,37,2,0,0
664747,0,7,3,0,0,10,4,13,63.2,28,18,13,5,33,3,83,5,0,7
661395,0,2,4,0,0,8,0,18,67.2,50,15,14,6,16,3,89,4,0,6
656578,0,0,0,0,0,1,0,1,9.2,9,3,2,0,4,0,9,0,0,0
642207,0,6,4,0,0,15,2,26,60.2,31,17,13,2,30,1,96,3,0,5
650556,0,4,0,0,0,2,0,8,60.1,45,16,13,2,26,0,88,4,0,7
519043,0,5,2,0,0,5,1,14,74.0,49,20,16,3,38,2,83,1,0,8
656271,0,7,5,0,0,0,5,9,82.1,63,25,18,9,24,1,90,2,1,2
676760,0,1,0,0,0,0,0,6,44.0,22,12,10,2,24,0,56,6,0,5
493603,0,6,3,0,0,3,3,19,65.2,48,15,15,6,16,2,79,5,0,7
621345,0,5,4,0,0,5,4,34,70.0,49,21,16,5,15,0,94,3,0,3
656290,0,0,0,0,0,0,0,0,8.2,4,4,2,1,0,0,7,0,0,1
675916,0,2,0,0,0,3,1,8,39.0,22,9,9,2,21,0,62,1,0,4
668868,1,1,1,0,0,1,0,1,34.2,20,9,8,3,14,0,27,0,0,1
661527,0,1,1,0,0,0,0,3,38.2,26,10,9,3,14,1,38,1,0,0
605447,0,5,4,0,0,36,6,3,64.0,44,18,15,4,21,4,73,4,0,0
669804,0,0,0,0,0,0,0,0,12.2,9,3,3,2,4,0,7,2,0,2
669276,0,5,1,0,0,0,3,9,50.2,40,16,12,5,10,1,59,0,0,0
664062,24,16,1,0,0,0,0,0,130.1,79,32,31,11,35,1,119,4,0,5
681911,0,5,0,0,0,1,2,16,54.1,37,14,13,2,24,1,79,2,0,2
628711,31,17,7,0,0,0,0,0,175.0,127,51,42,23,41,0,166,5,1,0
622786,2,0,0,0,0,0,0,4,20.2,12,5,5,2,10,0,18,1,0,0
605130,0,7,4,0,0,24,4,6,74.1,52,23,18,9,22,1,77,3,0,5
669713,4,3,2,0,0,0,0,0,33.0,24,9,8,3,7,0,33,3,0,0
669459,1,2,1,0,0,0,0,10,37.0,26,10,9,1,14,0,30,3,0,1
642585,0,4,4,0,0,15,2,13,65.2,38,18,16,7,23,1,88,1,0,2
656302,32,14,8,1,1,0,0,0,184.0,126,55,45,16,78,2,227,3,1,7
663558,0,0,1,0,0,1,0,2,40.2,25,11,10,0,18,0,54,0,0,2
670167,0,4,4,0,0,8,3,22,65.0,45,19,16,3,19,0,74,4,0,4
543339,0,2,3,0,0,5,1,9,24.1,17,7,6,1,5,0,30,2,0,4
663765,1,4,0,0,0,0,0,1,48.1,43,13,12,1,11,1,24,1,0,3
666201,31,16,7,0,0,0,0,0,196.2,144,55,49,16,51,0,180,15,0,5
542194,0,0,0,0,0,0,0,0,4.0,6,1,1,1,1,0,1,0,0,0
547184,0,0,0,0,0,0,0,0,4.0,3,1,1,1,1,0,4,1,0,0
680704,0,5,2,0,0,0,3,7,44.0,27,13,11,2,24,3,41,3,0,1
605538,5,3,3,0,0,1,3,7,44.0,30,18,11,6,14,1,35,0,1,1
621121,8,4,2,0,0,0,0,0,47.2,37,12,12,4,22,0,50,0,0,1
663158,0,5,1,0,0,1,3,11,47.2,29,13,12,4,21,0,61,4,1,2
477132,22,12,3,0,0,0,0,0,126.1,96,36,32,10,23,0,137,2,1,0
663752,5,1,2,0,0,0,0,1,23.2,21,8,6,3,12,0,23,0,0,1
645261,32,14,9,6,1,0,0,0,228.2,174,67,58,16,50,1,207,9,0,3
453286,23,11,5,0,0,0,0,0,145.1,108,39,37,13,24,0,173,11,0,1
650633,0,6,3,0,0,1,2,16,51.0,35,15,13,3,16,2,66,0,0,2
678692,0,0,1,0,0,0,0,0,11.2,8,4,3,1,3,0,9,2,0,0
656529,0,3,2,0,0,1,0,8,62.0,41,17,16,3,19,1,72,3,0,3
642100,1,0,1,0,0,0,1,2,19.1,16,5,5,2,5,0,14,0,0,1
660271,28,15,9,0,0,0,0,0,166.0,124,45,43,14,44,0,219,2,0,14
660593,1,0,0,0,0,0,0,0,7.2,8,2,2,0,1,0,3,0,0,0
607481,0,2,1,0,0,2,4,10,26.2,30,11,7,2,10,0,30,2,0,0
622065,1,1,1,0,0,0,2,5,26.2,29,11,7,0,11,0,21,1,0,3
606160,0,5,2,0,0,14,2,23,68.1,47,22,18,3,23,2,73,2,0,1
502085,0,4,3,0,0,20,8,3,63.2,39,18,17,6,35,1,81,3,0,4
658551,0,0,0,0,0,0,1,3,18.2,18,6,5,3,12,0,14,1,0,2
608638,3,2,0,0,0,0,0,3,22.1,16,7,6,3,5,0,17,2,0,0
488984,0,0,1,0,0,0,0,1,22.1,21,8,6,4,6,0,22,0,0,1
641482,28,12,4,1,1,0,0,0,158.1,108,44,43,16,38,0,163,2,0,1
622766,0,0,0,0,0,0,0,0,3.2,1,1,1,0,2,0,3,0,0,1
668665,0,1,1,0,0,0,0,0,22.0,20,10,6,4,7,0,21,1,0,1
456034,0,2,0,0,0,2,2,4,40.1,38,11,11,6,9,2,37,0,0,0
458677,0,0,1,0,0,0,0,0,3.2,3,1,1,0,0,0,7,0,0,0
605488,25,9,5,0,0,0,0,0,135.1,114,42,37,14,31,0,144,1,1,1
628452,0,2,6,0,0,17,4,15,62.0,46,20,17,5,14,1,78,3,0,3
608331,30,14,7,0,0,0,0,0,185.1,156,55,51,12,32,2,170,4,0,9
623474,1,2,1,0,0,9,3,6,69.0,48,20,19,4,15,3,63,3,0,0
662253,0,2,5,0,0,4,4,22,65.0,43,20,18,5,15,3,96,4,0,4
640451,0,2,1,0,0,0,1,6,39.1,33,12,11,1,12,0,45,0,0,2
666808,0,6,6,0,0,27,3,1,67.2,54,27,19,4,30,2,80,3,0,4
605347,0,4,7,0,0,23,6,1,71.0,53,26,20,4,31,5,72,7,2,5
664123,1,1,4,0,0,4,2,16,56.2,45,23,16,3,15,3,62,1,1,0
664299,25,11,9,0,0,0,0,1,148.2,89,44,42,17,52,0,194,6,1,5
663556,28,12,8,0,0,0,0,0,166.1,116,52,47,19,38,1,194,3,0,9
668678,31,12,4,0,0,0,0,0,184.0,121,56,52,15,47,0,192,12,0,5
605280,0,7,4,0,0,20,5,7,63.2,45,21,18,2,20,2,65,9,0,1
542881,28,15,5,0,0,0,0,0,178.2,145,57,51,14,34,0,138,9,0,6
503449,1,2,0,0,0,0,1,2,38.1,34,12,11,2,24,0,32,1,0,1
543521,0,3,2,0,0,0,5,17,69.1,51,20,20,5,14,1,75,5,0,3
642545,1,3,3,0,0,0,3,5,79.1,63,29,23,11,19,0,54,3,0,3
670280,0,3,4,0,0,19,4,4,51.2,42,19,15,4,16,2,69,1,1,2
608328,0,6,3,0,0,1,3,3,71.2,52,24,21,10,30,1,59,5,0,4
675911,20,11,5,0,0,0,1,2,131.2,86,42,39,7,45,1,202,3,0,6
476595,0,4,4,0,0,2,1,6,57.1,63,19,17,4,17,1,60,4,0,1
623149,0,5,4,0,0,20,5,8,64.0,32,21,19,10,17,4,72,4,0,1
548384,0,1,2,0,0,6,3,25,53.2,37,19,16,3,15,0,61,6,0,3
663986,0,6,5,0,0,3,2,19,63.2,57,24,19,3,18,2,82,4,0,3
664776,0,2,1,0,0,0,1,1,13.1,10,4,4,1,8,1,21,2,0,4
681867,1,0,0,0,0,0,0,0,3.1,2,1,1,0,1,0,4,0,0,0
664202,0,1,0,0,0,0,0,1,13.1,11,4,4,2,5,0,16,1,0,0
593140,0,0,0,0,0,0,0,0,3.1,1,2,1,1,2,0,4,0,0,0
593974,0,3,4,0,0,4,5,9,56.1,42,19,17,2,17,1,47,1,1,2
656818,4,1,0,0,0,0,0,0,33.0,21,10,10,1,11,0,14,0,0,0
660825,0,1,0,0,0,0,0,0,16.1,12,5,5,4,4,0,11,2,0,1
625643,1,6,4,0,0,0,5,9,65.1,51,24,20,1,11,1,63,1,0,4
605218,0,6,3,0,0,2,3,13,62.0,51,22,19,8,25,0,56,1,0,2
647315,0,4,0,0,0,0,0,3,39.0,41,13,12,2,4,0,25,2,0,1
669395,0,5,2,0,0,0,3,16,68.0,47,26,21,5,37,1,71,6,0,7
543272,0,3,2,0,0,5,2,13,45.0,37,18,14,2,23,1,38,6,0,1
643256,0,10,6,0,0,4,4,19,70.2,66,28,22,6,13,1,58,8,0,1
656222,7,2,3,0,0,2,4,5,61.0,49,22,19,7,22,0,70,2,0,3
521230,0,4,4,0,0,37,4,0,57.2,44,22,18,7,16,1,85,2,0,8
664285,31,17,6,3,1,0,0,0,201.1,166,71,63,11,67,0,194,11,1,11
554430,26,12,7,0,0,0,0,0,153.0,125,52,48,13,34,1,163,7,1,1
605177,0,2,3,0,0,3,1,19,57.1,48,26,18,5,19,0,67,3,0,4
475479,1,0,2,0,0,1,1,9,63.2,52,22,20,2,31,0,64,4,0,3
657265,0,2,1,0,0,1,2,4,35.0,28,13,11,2,15,2,40,1,0,0
600917,0,0,3,0,0,7,2,4,47.2,33,17,15,5,21,0,54,3,0,2
656876,28,11,7,0,0,0,0,0,146.0,121,51,46,13,31,0,125,3,0,10
592454,0,0,0,0,0,1,0,1,12.2,5,4,4,2,3,0,14,3,0,1
573009,0,2,5,0,0,2,6,22,60.0,59,22,19,6,6,0,61,3,1,3
669456,31,13,8,1,0,0,0,0,200.0,172,70,64,18,36,0,198,2,1,5
607074,31,14,8,1,0,0,0,0,178.0,131,59,57,12,52,0,237,3,0,10
527048,32,12,8,1,1,0,0,0,196.1,178,70,63,11,69,0,169,6,2,6
657277,32,15,9,0,0,0,0,0,192.1,174,76,62,11,49,0,163,7,0,6
663776,27,6,9,1,1,0,0,0,148.2,139,56,48,8,60,0,151,5,0,6
594580,0,2,1,0,0,0,2,16,43.1,33,16,14,5,22,6,46,3,0,2
541640,2,4,2,0,0,0,1,5,86.1,79,31,28,11,14,1,61,6,0,1
666168,0,1,1,0,0,1,1,0,24.2,19,8,8,2,9,0,15,1,0,1
500779,32,6,7,0,0,0,0,0,165.2,154,61,54,8,47,1,137,3,0,1
605397,30,10,7,0,0,0,0,0,181.0,154,67,59,22,42,1,184,14,0,4
646242,3,1,1,0,0,0,0,0,15.1,13,5,5,1,10,0,11,0,0,0
669203,33,12,8,0,0,0,0,0,202.0,144,73,66,23,51,0,243,13,0,10
622503,1,5,2,0,0,0,4,5,67.1,57,29,22,5,22,1,65,2,2,0
502202,0,4,3,0,0,1,7,30,64.0,52,23,21,6,27,1,68,2,0,0
663474,30,11,11,0,0,0,0,0,191.1,138,65,63,25,44,0,190,5,0,8
642546,0,2,3,0,0,4,2,3,30.1,26,14,10,2,17,3,27,1,1,5
519151,0,3,3,0,0,33,4,0,48.1,30,17,16,4,13,0,65,0,0,0
595345,0,5,5,0,0,0,4,19,51.1,34,19,17,7,26,2,63,7,0,1
682171,1,4,0,0,0,0,0,8,69.1,48,23,23,7,18,1,76,2,0,2
622491,25,8,6,0,0,0,0,0,150.1,118,56,50,13,45,0,167,8,1,0
607457,0,0,1,0,0,0,0,2,9.0,7,3,3,0,4,0,9,0,0,2
643230,0,0,0,0,0,0,1,1,9.0,8,4,3,0,5,0,8,1,0,1
622554,0,6,5,0,0,9,2,15,51.0,36,18,17,4,22,1,61,1,0,3
643338,0,1,1,0,0,1,3,3,15.0,13,6,5,1,5,0,16,0,0,0
663947,0,0,0,0,0,0,0,0,9.0,8,3,3,1,2,0,6,1,0,1
667427,0,2,3,0,0,3,3,26,48.0,28,18,16,1,33,3,67,2,0,9
660600,0,0,0,0,0,0,0,0,3.0,3,1,1,0,3,0,2,0,0,0
665795,14,6,4,0,0,0,0,0,71.2,44,24,24,10,33,0,75,9,0,2
548389,24,10,4,0,0,1,0,0,134.1,117,49,45,12,20,0,111,2,0,0
571670,0,1,3,0,0,10,4,6,53.2,48,23,18,4,15,3,48,0,0,1
666214,7,2,2,0,0,0,0,0,32.2,23,13,11,2,13,0,27,1,0,2
660853,0,5,0,0,0,1,1,3,53.1,40,18,18,3,17,1,61,2,1,3
606149,0,3,6,0,0,14,6,12,59.0,42,23,20,6,18,1,73,0,1,2
605540,27,13,4,0,0,0,0,0,153.1,122,56,52,18,42,0,190,5,0,2
455119,0,4,1,0,0,2,2,9,56.0,50,20,19,6,5,1,74,1,1,7
622253,0,4,4,0,0,5,1,16,73.2,57,29,25,6,16,2,60,7,0,3
621383,0,2,0,0,0,0,0,1,53.0,42,25,18,5,18,0,49,1,0,2
621051,1,4,2,0,0,1,2,5,53.0,36,20,18,7,20,0,53,3,0,4
676637,0,0,0,0,0,0,0,0,14.2,12,5,5,0,3,0,12,0,0,0
594798,11,5,4,0,0,0,0,0,64.1,40,22,22,9,8,0,102,0,0,0
543243,24,8,5,0,0,0,0,0,119.2,99,44,41,11,36,0,117,6,0,3
623211,0,1,1,0,0,0,1,4,32.0,26,13,11,3,21,1,40,2,0,7
571760,14,4,4,0,0,0,0,0,72.2,60,34,25,14,19,0,110,9,0,0
506433,30,16,8,0,0,0,0,0,194.2,148,67,67,22,37,0,197,12,1,4
554340,0,4,5,0,0,1,4,23,61.0,48,26,21,6,16,3,58,4,1,1
592716,19,4,5,0,0,0,0,0,104.1,101,40,36,10,27,0,73,2,1,0
665871,8,2,2,0,0,0,0,0,37.2,35,14,13,4,20,0,30,0,0,1
670810,0,1,0,0,0,0,1,0,17.1,20,8,6,1,3,0,10,2,0,1
640462,0,4,3,0,0,4,5,20,66.1,53,27,23,7,23,3,76,10,1,6
676714,0,2,3,0,0,8,4,8,57.2,42,22,20,11,21,3,68,6,0,3
657376,3,5,5,0,0,2,1,4,57.2,46,23,20,5,23,3,56,2,0,0
641835,0,8,1,0,0,2,4,17,48.2,42,19,17,7,12,2,44,1,1,2
656557,4,5,4,0,0,8,1,1,60.0,49,22,21,3,22,3,56,6,0,3
552640,0,3,1,0,0,5,3,0,20.0,15,7,7,4,2,0,14,0,0,0
489119,8,2,2,0,0,0,0,0,37.0,31,20,13,3,14,0,28,2,0,1
693821,9,2,4,1,1,0,0,0,54.0,44,19,19,4,23,1,47,3,0,0
669467,10,6,5,0,0,0,1,9,108.0,113,39,38,9,40,2,73,1,0,4
621237,0,4,2,0,0,2,2,22,51.0,38,21,18,2,24,4,81,1,0,5
605154,11,6,2,0,0,0,4,18,68.0,71,27,24,5,18,2,54,1,0,0
669093,0,0,0,0,0,0,0,0,5.2,6,2,2,1,3,0,8,0,0,1
519242,2,0,1,0,0,0,0,0,5.2,5,3,2,0,1,0,5,1,0,0
622663,19,7,3,0,0,0,0,0,102.0,72,37,36,14,30,0,112,4,0,1
657006,24,4,7,0,0,0,0,0,119.0,111,53,42,8,50,0,126,3,1,4
686972,0,0,0,0,0,0,0,0,5.2,6,2,2,1,4,0,4,0,0,0
608665,0,3,4,0,0,6,6,27,65.0,65,29,23,5,26,2,66,3,0,3
657140,30,21,5,0,0,0,0,0,180.1,156,67,64,19,53,0,174,9,0,7
669211,1,3,3,0,0,2,0,3,81.2,69,35,29,10,20,0,77,1,0,1
669302,32,13,6,0,0,0,0,0,185.2,170,71,66,19,49,2,174,6,0,5
592866,9,3,5,0,0,1,1,1,89.2,87,34,32,12,23,1,84,4,0,1
641927,11,2,3,0,0,0,0,0,56.0,48,22,20,4,11,0,51,2,1,0
670912,8,4,3,0,0,0,1,0,56.0,49,21,20,5,23,0,54,3,1,2
681806,1,2,1,0,0,0,1,7,50.1,37,19,18,8,21,0,52,2,1,2
663903,24,10,5,0,0,0,0,0,153.1,140,58,55,18,35,0,150,11,1,3
665152,21,8,7,1,1,0,0,0,125.1,123,48,45,11,34,0,87,5,0,5
606303,0,3,6,0,0,0,2,3,55.2,60,24,20,7,16,2,41,2,0,3
605400,32,11,13,2,1,0,0,0,205.0,168,75,74,19,29,1,235,9,0,2
669424,2,1,2,0,0,0,1,10,47.0,40,18,17,4,24,0,45,1,0,5
656061,0,2,2,0,0,0,1,1,38.2,35,15,14,5,22,0,38,3,0,6
669622,0,1,3,0,0,6,2,3,19.1,17,7,7,3,8,0,17,1,0,1
660813,1,2,4,0,0,4,1,10,49.2,39,20,18,3,10,1,43,3,0,0
641401,0,2,2,0,0,2,2,6,44.0,44,16,16,6,11,0,50,1,0,3
642397,0,2,11,0,0,30,3,2,60.1,49,32,22,2,34,1,60,7,0,3
571945,32,12,13,1,0,0,0,0,202.1,170,81,74,25,39,0,153,6,1,1
655889,0,2,0,0,0,4,2,2,13.2,10,6,5,1,9,0,8,0,0,2
663432,0,1,3,0,0,12,4,1,30.0,26,16,11,5,13,0,36,0,0,1
571479,1,4,4,0,0,2,1,9,54.1,47,25,20,5,25,1,78,1,0,1
592804,0,0,1,0,0,0,1,0,19.0,16,10,7,1,11,0,14,1,0,0
666200,18,4,7,0,0,0,0,0,100.1,69,40,37,10,35,0,120,2,0,5
608379,23,11,2,1,1,0,0,0,127.1,111,49,47,18,31,0,104,4,0,4
642758,0,4,4,0,0,4,4,20,67.2,50,26,25,9,17,4,58,3,1,1
622098,0,3,3,0,0,0,2,14,46.0,38,17,17,9,15,0,53,0,0,0
600921,0,2,0,0,0,0,0,3,59.1,55,32,22,7,26,0,46,2,0,3
621248,0,2,2,0,0,0,2,0,35.0,38,14,13,4,16,2,17,2,0,2
592332,31,12,10,0,0,0,0,0,174.2,188,72,65,15,28,0,205,1,2,2
456501,24,8,10,1,0,0,1,0,158.1,161,66,59,15,33,2,102,6,1,2
643377,0,7,4,0,0,1,6,18,72.1,56,29,27,7,20,3,78,3,0,2
518876,33,13,8,0,0,0,0,0,200.1,167,77,75,21,61,2,177,2,1,4
640470,0,2,1,0,0,0,0,1,13.1,9,5,5,1,2,0,19,1,0,0
656257,0,0,1,0,0,1,0,3,24.0,22,10,9,3,10,0,28,0,0,1
656464,0,1,1,0,0,1,2,5,29.1,27,14,11,1,11,0,30,1,0,1
571710,1,7,3,0,0,2,4,7,61.1,56,27,23,8,25,4,71,5,0,2
656548,0,0,0,0,0,0,0,0,2.2,3,1,1,0,1,0,2,0,0,0
445276,0,5,2,0,0,41,7,0,64.0,45,25,24,8,22,3,85,2,1,1
607644,2,0,0,0,0,0,0,0,8.0,8,3,3,0,2,0,7,0,0,0
669212,1,5,3,0,0,0,4,10,66.2,46,29,25,10,13,0,72,2,0,0
605483,24,8,10,0,0,0,0,0,128.0,103,51,48,11,51,0,171,2,0,6
592848,0,0,1,0,0,0,0,1,13.1,7,6,5,2,7,2,18,1,0,2
615698,32,15,5,0,0,0,0,0,186.1,178,78,70,21,47,0,128,10,0,3
669923,25,8,5,0,0,0,0,0,130.0,135,54,49,13,22,0,133,5,0,4
605242,0,5,6,0,0,3,4,25,63.2,59,27,24,4,28,6,61,5,0,3
472610,0,4,6,0,0,3,1,20,61.0,57,28,23,3,17,0,68,5,0,7
666204,0,3,4,0,0,11,3,4,34.1,23,16,13,2,18,4,34,0,0,2
656638,0,7,4,0,0,0,4,21,63.1,47,30,24,5,31,1,82,5,0,15
605135,30,15,9,0,0,0,0,0,181.2,159,71,69,19,49,0,167,13,1,5
608349,0,3,5,0,0,12,4,2,44.2,33,22,17,4,28,3,41,2,0,2
666159,12,2,3,0,0,0,0,0,63.0,55,27,24,6,19,0,48,1,0,2
676477,9,4,2,0,0,6,2,4,78.1,65,32,30,10,15,0,82,1,0,2
686752,7,3,0,0,0,0,0,0,36.1,26,15,14,6,27,0,42,3,0,1
456713,6,2,3,0,0,3,7,18,59.2,43,31,23,11,18,2,74,3,0,4
607259,10,4,4,0,0,8,1,8,106.1,96,44,41,15,41,0,95,4,0,4
592767,22,7,8,0,0,0,0,0,106.1,101,46,41,16,26,0,91,5,0,3
608032,0,4,4,0,0,2,4,13,57.0,44,27,22,7,23,1,54,1,0,6
656756,32,9,6,1,1,0,0,0,178.1,159,72,69,21,36,0,158,8,0,4
641329,2,4,3,0,0,1,2,9,69.2,60,29,27,3,26,1,76,3,0,2
573204,0,4,3,0,0,1,1,18,59.1,51,26,23,5,18,1,80,0,2,1
592836,29,12,5,0,0,0,0,0,157.1,143,63,61,15,45,1,132,6,0,0
641729,0,3,2,0,0,2,2,11,56.2,49,24,22,4,13,0,77,0,0,0
543037,33,13,8,0,0,0,0,0,200.2,154,81,78,33,50,0,257,2,2,2
554431,0,4,2,0,0,1,0,8,43.2,26,21,17,3,29,2,36,2,0,7
