mlbam_id,W,L,CG,SHO,SV,BS,HLD,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP
488768,5,11,0,0,0,0,0,132.0,142,83,77,19,60,3,112,7,0,3
571800,1,0,0,0,0,1,0,24.0,28,14,14,6,7,0,22,2,0,0
605182,3,3,0,0,0,0,0,53.0,50,31,31,8,29,0,50,0,0,2
592869,4,6,0,0,0,0,0,94.0,110,57,55,15,24,1,55,4,0,2
640463,4,5,0,0,0,0,0,70.0,80,43,41,14,28,1,43,1,0,1
543507,2,2,0,0,0,2,6,42.2,39,26,25,7,17,1,60,2,0,10
542674,2,1,0,0,1,1,0,40.2,41,25,24,5,25,3,32,1,0,5
518883,0,0,0,0,0,0,2,22.0,24,13,13,2,7,4,14,2,0,0
457732,3,1,0,0,6,1,5,43.2,41,26,26,7,17,0,41,2,1,3
489119,9,13,1,1,0,0,0,166.0,187,100,99,25,49,1,137,6,2,8
450172,10,11,0,0,0,0,0,189.1,217,124,113,23,76,1,139,7,1,5
656547,0,0,0,0,0,0,0,8.1,8,5,5,1,4,0,5,0,0,0
657670,1,0,0,0,0,0,6,18.1,23,13,11,4,10,2,14,2,0,1
621408,0,0,0,0,0,0,0,3.1,5,2,2,1,1,0,2,1,0,0
425835,0,1,0,0,0,0,0,1.2,1,1,1,0,3,0,0,0,0,0
451596,6,8,0,0,0,0,0,118.0,126,74,71,16,61,2,85,1,0,6
434622,8,12,1,0,1,0,0,142.1,150,93,86,16,72,1,125,3,1,5
502046,9,8,1,1,0,0,0,127.1,151,81,77,17,44,4,73,3,0,7
543901,1,1,0,0,0,1,0,36.1,46,22,22,7,5,2,23,2,0,1
607359,1,1,0,0,0,0,1,21.1,20,16,13,3,14,0,22,1,0,0
502272,1,1,0,0,0,1,6,39.1,45,24,24,13,10,3,35,0,0,1
545357,0,1,0,0,0,0,0,18.0,20,12,11,0,12,1,15,0,0,2
477003,8,7,0,0,0,0,0,121.0,145,77,74,25,47,3,88,3,0,11
407822,8,9,0,0,0,0,0,134.0,157,93,82,23,63,3,108,8,1,7
544759,0,1,0,0,0,0,0,16.1,17,10,10,3,3,0,10,0,0,0
461872,1,2,0,0,0,1,1,31.0,28,19,19,10,7,0,31,1,0,1
501822,5,4,0,0,0,1,4,40.2,40,26,25,8,21,4,43,1,0,4
408241,5,9,0,0,0,0,0,118.2,134,76,73,18,36,1,102,2,1,4
605222,0,1,0,0,0,0,0,13.0,17,8,8,4,6,1,10,1,0,0
621107,3,5,2,1,0,0,0,63.1,67,42,39,12,17,1,31,1,0,1
607259,2,3,0,0,0,0,0,38.2,45,24,24,8,19,1,16,5,0,0
542587,2,1,0,0,0,1,4,27.1,35,22,17,4,17,2,29,2,1,0
605894,1,2,0,0,0,0,1,35.1,40,22,22,4,7,1,34,1,1,0
430912,4,8,0,0,0,0,0,89.1,103,58,56,16,32,1,72,6,0,5
518468,3,1,0,0,0,2,9,41.1,52,31,26,7,27,3,36,2,0,2
542609,1,2,0,0,1,3,7,41.1,38,27,26,5,23,5,43,1,1,5
457915,0,0,0,0,0,0,0,6.1,5,4,4,1,7,1,4,1,0,1
543542,1,3,0,0,0,0,0,25.1,25,16,16,3,17,0,29,0,0,3
543243,5,11,0,0,0,0,0,117.0,133,80,74,18,42,0,94,2,0,15
502522,1,1,0,0,0,0,1,42.2,50,27,27,6,20,0,45,2,1,3
596133,1,4,0,0,0,0,0,36.1,46,29,23,7,12,0,45,2,0,1
622097,3,6,0,0,0,0,0,53.2,53,34,34,10,28,1,32,4,0,4
606131,9,10,1,0,0,0,0,146.2,187,99,93,23,46,7,105,7,0,10
543548,3,5,0,0,0,0,1,69.1,84,53,44,15,22,3,49,1,1,3
425532,0,0,0,0,0,0,0,17.1,22,15,11,4,6,1,8,2,0,0
599998,1,0,0,0,0,0,0,22.0,18,16,14,3,14,2,24,1,0,1
519381,0,0,0,0,0,0,1,22.0,24,18,14,5,11,1,19,2,0,0
544993,0,2,0,0,0,1,1,26.2,24,17,17,11,9,0,23,1,0,3
592779,2,2,0,0,0,0,0,28.0,33,18,18,7,12,1,25,0,0,0
572208,1,0,0,0,0,0,0,4.2,5,4,3,1,3,0,5,0,0,0
605541,3,4,0,0,0,0,0,74.2,81,53,48,12,26,0,50,9,0,2
543391,0,3,0,0,0,1,0,21.2,30,14,14,1,7,3,7,2,0,1
592527,1,0,0,0,2,1,4,21.2,18,14,14,5,14,1,23,0,0,2
572888,5,4,0,0,2,1,16,60.1,58,39,39,3,22,1,59,4,0,0
452027,0,0,0,0,0,0,0,17.0,27,16,11,5,6,0,16,0,0,1
407819,1,0,0,0,0,0,0,17.0,22,12,11,2,6,0,9,1,0,0
543475,4,5,0,0,1,3,3,58.2,69,46,38,4,28,2,32,4,0,5
622663,3,8,0,0,0,0,1,71.0,78,48,46,11,25,1,66,3,0,3
474284,0,2,0,0,0,1,0,24.2,25,16,16,4,16,1,17,1,2,2
448306,6,19,1,0,0,0,0,181.2,208,122,118,40,82,3,135,8,0,10
434671,7,13,0,0,0,0,0,153.1,171,108,100,30,53,1,135,5,2,7
592433,2,4,0,0,0,0,0,52.0,55,35,34,11,33,1,26,1,0,1
519085,3,3,0,0,1,0,0,70.1,85,47,46,18,29,1,54,1,0,1
429719,5,7,0,0,0,0,0,84.0,92,56,55,14,41,3,61,1,0,6
544836,2,0,0,0,1,1,6,45.2,42,31,30,7,28,1,50,0,0,1
407908,1,1,0,0,0,2,11,27.1,30,19,18,9,8,0,33,1,0,0
628333,0,2,0,0,0,2,2,30.1,36,21,20,3,16,1,17,1,1,0
461833,1,7,1,0,0,0,0,59.0,76,40,39,11,13,0,34,0,0,0
453646,2,2,0,0,1,1,4,74.0,89,50,49,17,14,4,61,3,0,2
448178,2,6,0,0,7,4,5,49.2,62,35,33,12,21,2,35,0,0,4
543054,0,4,0,0,0,0,0,57.0,61,41,38,4,39,2,38,2,0,3
571760,0,1,0,0,0,0,0,6.0,7,4,4,2,0,0,7,0,0,0
571911,0,0,0,0,0,0,0,3.0,2,2,2,0,3,0,0,1,0,2
519166,0,0,0,0,0,0,1,24.0,22,16,16,8,18,2,24,0,0,5
592815,0,0,0,0,0,0,0,9.0,12,6,6,0,6,0,7,2,0,1
534910,2,4,0,0,0,0,0,46.1,57,32,31,8,19,1,23,0,0,2
605388,2,11,0,0,0,0,0,113.1,141,81,76,23,29,3,95,4,0,2
554234,2,3,0,0,0,0,0,53.2,57,37,36,7,15,3,27,2,0,4
459987,3,3,0,0,1,0,0,47.2,60,34,32,12,20,1,27,1,0,0
596112,2,3,0,0,0,0,0,37.0,41,26,25,9,19,1,31,4,1,2
605309,5,1,0,0,0,1,15,34.0,30,23,23,6,17,0,45,3,1,2
446321,2,4,0,0,0,1,0,48.2,59,34,33,5,19,0,26,1,0,3
605135,0,2,0,0,0,0,0,28.0,35,20,19,5,14,0,23,0,0,2
642229,1,5,0,0,0,0,0,39.2,57,32,27,7,8,0,21,5,0,2
570632,4,9,0,0,1,2,1,83.2,91,59,57,11,29,6,58,6,0,0
612434,0,0,0,0,0,1,7,14.2,18,10,10,3,5,0,12,1,0,0
571946,3,12,1,1,0,0,0,101.0,127,72,69,14,42,3,70,2,0,3
432934,3,9,0,0,1,0,2,88.2,104,63,61,28,43,1,94,1,0,3
543483,0,0,0,0,0,0,0,4.1,5,3,3,1,5,0,1,0,0,0
598287,0,0,0,0,0,0,0,13.0,16,9,9,4,8,1,15,2,0,0
544930,0,0,0,0,0,0,0,4.1,7,3,3,1,0,0,1,1,0,0
605396,1,1,0,0,0,0,1,31.2,34,22,22,6,13,1,31,2,0,5
534737,1,6,0,0,0,0,0,67.1,88,47,47,13,23,1,50,0,0,1
571963,0,0,0,0,0,0,0,10.0,9,7,7,2,8,0,9,0,0,0
458006,2,6,0,0,0,4,13,51.1,67,44,36,10,19,1,30,3,0,4
608678,0,1,0,0,0,1,0,27.0,45,21,19,7,12,1,23,1,0,4
592254,2,0,0,0,0,0,0,17.0,19,17,12,5,7,1,15,3,0,0
593679,1,0,0,0,0,0,0,18.1,26,13,13,0,7,0,17,1,0,0
643327,5,4,0,0,0,1,0,74.2,86,54,53,13,25,4,60,4,0,5
571476,2,2,0,0,0,1,5,25.1,31,18,18,3,17,1,20,2,0,0
608648,9,12,0,0,0,0,0,133.0,167,103,95,25,32,3,114,6,1,9
621294,1,0,0,0,0,1,1,7.0,11,5,5,3,4,1,6,2,0,0
543424,1,7,0,0,0,0,0,70.0,84,54,50,14,31,0,58,1,1,1
572283,0,0,0,0,0,0,1,7.0,12,5,5,0,4,0,4,1,0,0
434718,3,2,0,0,9,3,0,22.1,31,16,16,5,12,2,14,0,0,0
517448,1,1,0,0,0,0,0,15.1,15,11,11,2,7,0,8,0,1,1
472610,1,1,0,0,0,1,1,15.1,21,11,11,2,8,1,14,1,0,2
641838,1,0,0,0,0,1,0,8.1,11,8,6,1,5,0,7,0,0,0
596043,2,9,0,0,0,0,0,72.0,83,54,52,9,33,0,71,4,0,5
545363,1,2,0,0,0,0,2,24.2,33,27,18,5,16,1,18,2,0,2
547007,1,2,0,0,0,0,0,24.2,20,20,18,4,12,0,25,3,0,1
456701,2,3,0,0,0,0,0,23.0,35,19,17,2,7,0,27,2,0,1
594736,2,5,0,0,0,0,0,60.2,85,45,45,13,13,3,54,1,0,5
605177,0,1,0,0,0,1,6,22.2,22,18,17,1,11,1,28,1,0,2
657205,0,1,0,0,0,1,1,13.1,13,10,10,2,13,1,10,3,0,0
447755,0,0,0,0,0,0,2,8.0,5,6,6,1,10,0,10,1,0,1
605226,0,0,0,0,0,0,1,6.2,8,7,5,3,4,1,1,0,0,2
608337,0,1,0,0,0,0,0,21.1,26,18,16,7,12,0,11,1,1,1
471083,0,0,0,0,0,0,0,1.1,4,1,1,0,0,0,0,1,0,0
457711,2,0,0,0,0,0,0,21.1,30,17,16,3,6,0,13,2,0,2
621397,0,0,0,0,0,0,0,2.2,3,2,2,0,2,0,0,0,0,0
458730,0,0,0,0,0,0,0,5.1,7,4,4,1,5,1,4,0,0,2
452666,2,4,0,0,1,3,12,46.1,60,35,35,11,19,0,28,2,0,0
502211,1,4,0,0,0,0,0,27.2,33,21,21,7,9,1,25,2,0,0
447714,1,4,0,0,0,1,3,28.2,39,25,22,3,11,2,22,2,0,3
519008,2,2,0,0,0,3,1,24.2,33,19,19,3,10,2,7,2,0,1
596064,0,2,0,0,0,0,0,22.0,23,17,17,5,20,1,21,1,0,3
607309,0,1,0,0,0,0,0,19.1,23,15,15,2,9,1,19,1,0,1
474668,0,5,0,0,0,0,0,38.2,55,32,30,8,21,2,22,5,0,1
592169,0,1,0,0,0,0,1,14.0,9,12,11,2,5,1,14,2,0,0
572403,1,0,0,0,0,0,2,19.0,28,15,15,3,7,1,10,1,0,1
450275,1,3,0,0,0,1,8,49.1,57,41,39,12,21,2,49,1,0,2
543219,0,1,0,0,0,0,1,17.2,21,14,14,4,7,1,11,1,0,0
572750,2,5,0,0,0,0,0,64.0,87,57,51,13,21,1,47,3,0,1
571572,1,3,0,0,0,0,0,10.0,12,9,8,2,7,1,10,0,1,1
546276,1,2,0,0,0,1,4,23.2,33,21,19,4,12,3,17,4,0,0
593417,1,3,0,0,0,0,0,22.1,31,18,18,9,4,0,14,4,1,1
433579,0,4,0,0,0,0,0,22.1,28,20,18,5,11,0,16,0,0,1
611093,0,2,0,0,0,0,0,24.2,31,22,20,7,10,1,17,3,0,3
592644,0,0,0,0,0,0,0,3.2,5,3,3,1,2,0,3,0,0,1
642003,0,7,0,0,0,0,0,47.2,67,47,39,12,19,2,43,4,2,2
571584,0,3,0,0,0,1,3,24.1,32,21,20,3,12,2,21,3,0,1
599683,1,1,0,0,0,0,0,9.2,17,8,8,0,3,0,10,1,0,0
519186,0,1,0,0,0,0,0,6.0,7,5,5,0,5,2,3,0,0,1
594760,2,7,0,0,0,0,0,70.0,82,61,59,14,34,4,46,6,0,0
592127,1,2,0,0,0,0,0,13.0,13,11,11,2,5,0,15,2,0,0
474521,2,2,0,0,11,4,1,36.1,53,32,31,8,10,2,29,0,0,1
504186,0,0,0,0,0,1,0,2.1,3,2,2,1,1,0,2,0,0,0
606167,0,0,0,0,0,0,0,2.1,5,2,2,0,1,0,0,0,0,0
543716,1,0,0,0,0,0,0,9.1,12,8,8,2,7,1,6,0,0,1
592716,0,1,0,0,0,0,0,4.2,8,4,4,2,1,0,2,0,0,0
543380,0,5,0,0,0,0,0,26.2,30,24,23,4,17,1,18,3,0,0
450665,1,3,0,0,0,0,0,24.1,30,25,21,2,20,0,18,0,0,1
592866,1,1,0,0,0,1,0,12.2,19,13,11,4,5,0,11,0,0,0
433584,1,1,0,0,0,0,0,9.0,13,8,8,4,1,0,6,0,0,0
621209,0,3,0,0,0,0,0,21.1,26,22,19,10,10,1,10,1,0,0
621244,3,7,0,0,0,0,0,58.1,74,56,52,12,35,0,49,5,0,1
606160,0,1,0,0,0,0,0,19.0,23,17,17,4,16,1,20,0,0,2
605304,0,6,0,0,0,0,0,31.1,46,29,29,14,11,0,21,0,0,2
502457,0,0,0,0,0,1,0,9.2,15,10,9,3,6,1,8,0,0,0
548357,1,3,0,0,0,1,0,24.2,39,24,23,7,6,0,22,0,0,0
497807,1,2,0,0,0,0,0,15.0,20,16,14,7,5,0,14,1,0,3
543698,2,0,0,0,0,0,0,5.1,7,5,5,1,2,0,2,1,0,1
608334,0,2,0,0,0,1,0,11.2,12,11,11,2,7,0,10,2,0,2
502171,1,2,0,0,0,0,0,22.0,32,22,21,5,7,0,16,0,0,0
593974,0,0,0,0,0,0,2,7.1,11,7,7,1,7,0,5,1,0,0
429780,1,0,0,0,0,1,0,8.1,10,8,8,3,2,1,6,1,0,1
592346,0,2,0,0,0,0,0,10.1,21,13,10,1,9,0,7,0,0,0
605359,0,1,0,0,0,0,1,15.1,28,18,15,2,8,2,9,1,0,1
446381,0,1,0,0,0,0,0,1.0,1,1,1,1,0,0,1,0,0,0
502087,0,0,0,0,0,0,0,8.0,15,8,8,0,4,0,6,0,0,0
445968,0,1,0,0,0,0,3,23.0,32,23,23,3,19,3,21,3,0,0
592419,0,0,0,0,0,0,0,1.0,1,1,1,1,0,0,0,0,0,0
462985,0,1,0,0,0,0,0,4.0,3,4,4,1,2,0,2,0,1,0
450282,0,0,0,0,0,1,0,2.0,5,2,2,0,1,0,3,0,0,2
457456,0,0,0,0,0,0,0,2.0,3,2,2,0,1,0,0,0,0,0
543776,0,0,0,0,0,0,0,1.0,1,1,1,0,0,0,0,0,0,0
643603,0,0,0,0,0,0,0,1.0,1,1,1,1,0,0,0,0,0,0
453311,2,6,0,0,0,0,0,38.1,68,41,39,11,23,0,32,2,0,3
571539,1,0,0,0,0,0,2,15.2,25,17,16,1,11,0,17,3,0,2
572044,2,1,0,0,0,0,1,12.2,19,13,13,6,3,0,13,0,1,0
543261,0,0,0,0,0,0,0,9.2,16,10,10,1,2,0,7,0,0,0
458537,0,1,0,0,0,0,0,8.2,15,9,9,2,11,2,9,1,0,0
430580,2,7,0,0,0,0,0,58.2,89,64,61,15,31,2,39,8,0,3
500765,0,0,0,0,0,0,0,6.2,10,9,7,2,7,0,3,0,0,0
519168,1,1,0,0,0,0,0,31.1,36,33,33,10,20,0,18,0,0,1
542866,0,0,0,0,0,0,0,18.1,27,22,20,5,7,1,17,0,0,0
446185,0,0,0,0,0,0,1,6.1,9,7,7,1,3,0,4,0,0,0
605525,0,0,0,0,0,0,0,12.2,18,15,14,3,9,0,12,0,0,2
641501,0,0,0,0,0,0,0,1.2,6,2,2,0,3,1,0,0,0,0
543242,0,0,0,0,0,0,0,1.2,3,2,2,0,1,0,2,0,0,0
518790,1,1,0,0,0,0,0,5.0,9,6,6,0,6,2,3,0,0,3
592426,0,0,0,0,0,0,0,11.2,22,14,14,4,8,0,3,0,0,0
621385,0,0,0,0,0,0,1,5.0,9,6,6,1,2,0,2,0,0,1
543921,0,1,0,0,0,0,0,5.0,9,6,6,1,0,0,3,0,0,0
592341,0,0,0,0,0,0,0,10.2,18,14,13,3,4,1,9,0,0,1
543532,0,1,0,0,0,0,0,9.0,16,12,11,5,9,0,8,1,0,1
593582,0,0,0,0,0,0,0,5.2,7,7,7,1,4,0,2,1,0,1
519344,0,1,0,0,0,0,0,4.0,7,5,5,1,0,0,3,0,0,0
572990,0,1,0,0,0,1,0,16.2,22,22,21,4,16,2,16,1,0,5
592614,1,3,0,0,0,0,0,24.1,48,31,31,12,7,0,17,1,0,1
453222,0,0,0,0,0,0,0,2.1,2,3,3,0,1,0,2,1,0,0
596049,0,0,0,0,0,0,0,4.2,9,6,6,2,5,0,5,0,0,0
547943,0,1,0,0,0,0,0,4.2,8,6,6,1,2,1,4,0,0,0
458678,0,0,0,0,0,0,0,5.1,9,7,7,2,1,0,4,0,0,0
453307,0,2,0,0,0,0,0,5.1,13,10,7,4,2,0,3,0,0,0
475115,0,1,0,0,0,0,0,5.1,9,8,7,0,1,0,5,2,0,1
474463,1,2,0,0,0,0,0,11.1,25,15,15,4,4,0,5,0,0,2
571616,0,0,0,0,0,0,0,3.0,6,4,4,1,0,0,5,1,0,1
460269,0,0,0,0,0,0,0,3.0,4,4,4,1,0,0,0,0,0,0
595235,0,0,0,0,0,0,0,3.0,4,4,4,1,3,1,3,0,0,0
456071,0,0,0,0,0,0,0,3.2,8,6,5,0,3,1,0,0,0,0
346798,0,2,0,0,0,0,0,9.1,15,13,13,4,5,1,3,0,0,0
606273,0,1,0,0,0,0,0,7.2,15,11,11,2,5,1,3,0,0,0
518693,0,0,0,0,0,0,0,7.2,13,11,11,2,9,0,8,0,0,1
542884,0,0,0,0,0,0,0,2.0,4,3,3,1,1,0,1,0,0,0
592170,0,0,0,0,0,0,0,3.1,5,5,5,2,1,0,3,0,0,0
571735,0,0,0,0,0,0,0,2.0,4,3,3,1,2,0,1,0,0,0
543331,1,2,0,0,1,1,1,18.2,29,29,28,9,12,1,15,1,0,0
621219,0,0,0,0,0,0,0,3.1,3,5,5,0,5,0,4,1,0,0
572021,1,0,0,0,0,0,0,3.1,7,5,5,2,1,0,3,0,0,0
451085,0,0,0,0,0,0,1,9.0,17,14,14,6,9,0,3,1,0,1
607706,0,0,0,0,0,0,0,3.2,10,6,6,3,1,0,3,0,0,0
429400,1,0,0,0,0,0,1,6.0,7,10,10,1,6,0,3,1,0,1
594985,0,0,0,0,0,0,0,3.0,10,6,5,0,0,0,2,0,0,0
572086,0,1,0,0,0,0,0,8.1,15,14,14,0,7,0,3,1,0,0
573009,0,0,0,0,0,0,0,2.2,7,5,5,1,2,1,2,0,0,0
504083,0,0,0,0,0,0,0,3.2,9,7,7,1,1,0,4,0,0,1
475247,0,0,0,0,0,0,0,1.0,3,2,2,1,0,0,0,0,0,0
622795,0,0,0,0,0,0,0,3.0,5,6,6,0,2,0,0,0,0,0
572038,0,0,0,0,0,0,0,1.0,3,2,2,0,1,0,1,0,0,0
514913,0,0,0,0,0,0,0,1.0,2,2,2,2,0,0,0,0,0,0
460701,0,0,0,0,0,1,1,4.1,9,9,9,2,5,0,4,0,0,0
572119,0,1,0,0,0,0,0,8.2,15,19,18,1,10,0,8,2,0,2
457779,0,0,0,0,0,0,0,2.1,7,5,5,0,1,0,1,0,0,0
643550,0,0,0,0,0,0,0,2.1,6,5,5,2,3,0,2,0,0,0
452733,1,0,0,0,0,0,1,3.0,4,7,7,1,5,1,4,0,0,0
539438,0,0,0,0,0,0,0,1.0,2,3,3,0,2,0,0,0,0,0
594577,1,1,0,0,0,0,0,5.1,16,16,16,3,3,0,2,1,0,0
516414,0,0,0,0,0,0,0,1.2,5,5,5,3,2,0,0,0,0,0
592422,0,0,0,0,0,0,0,1.1,4,5,5,0,3,0,1,0,0,1
489197,0,0,0,0,0,0,0,0.2,2,3,3,0,2,0,0,0,0,1
476570,1,0,0,0,0,0,0,1.0,7,9,6,0,1,0,0,1,0,0
