mlbam_id,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,SH,SF
502517,328,40,98,15,0,12,42,3,0,20,40,0,0,3
408234,134,17,40,11,0,3,22,0,0,22,27,0,0,1
592206,620,88,185,46,5,23,89,2,1,49,151,6,0,3
592518,632,84,188,35,3,37,107,14,2,70,104,2,0,5
455976,623,78,185,43,2,14,93,1,1,72,80,1,0,9
609280,573,83,170,47,2,27,92,2,1,25,97,4,0,4
571448,590,104,175,38,2,38,110,2,2,73,122,3,1,6
501896,280,38,83,12,2,11,51,0,0,24,72,5,0,3
605361,152,26,45,9,3,1,19,0,0,21,36,5,0,1
605480,480,65,142,27,10,2,40,40,12,47,98,8,7,2
622110,503,59,148,22,1,4,44,12,6,47,93,7,1,2
660670,433,78,127,26,4,26,64,16,5,45,123,6,0,3
622569,58,9,17,2,0,3,7,0,1,5,11,0,0,0
620446,99,10,29,4,0,1,6,2,1,7,32,0,2,0
592200,140,15,41,10,0,4,16,0,2,12,32,2,1,1
444482,560,75,164,25,5,30,87,4,0,48,124,4,0,2
592863,123,10,36,5,1,2,6,1,2,7,29,0,2,0
592743,554,68,162,26,5,11,75,10,2,35,44,5,1,5
607345,171,21,50,6,0,3,21,1,0,10,18,5,0,1
665742,414,77,121,25,1,22,70,5,2,79,99,0,1,0
596115,598,88,174,42,6,37,108,27,6,47,168,7,0,4
453568,626,119,182,31,7,29,70,12,4,59,134,8,1,2
493329,537,70,156,33,1,13,85,5,1,23,63,6,0,7
595879,606,101,176,40,9,34,111,21,9,29,167,5,1,4
547179,31,5,9,1,0,4,10,0,0,2,9,0,1,0
624512,31,5,9,3,0,2,4,1,0,2,9,0,0,0
643217,579,103,168,41,6,16,87,21,3,71,106,2,2,7
502671,593,95,172,35,5,33,83,7,4,90,173,6,0,0
461314,462,62,134,25,0,21,85,0,0,36,115,1,0,7
593428,513,72,148,45,3,23,103,8,2,55,102,6,0,6
657656,156,27,45,12,1,5,19,7,1,16,50,2,0,2
645302,59,8,17,3,1,3,10,3,2,4,12,2,0,1
593871,302,38,87,18,3,6,42,7,7,25,62,2,3,1
592696,559,87,161,31,2,24,77,8,2,30,104,0,1,2
606299,632,85,182,31,4,14,58,23,6,29,75,9,8,5
640457,178,19,51,9,2,6,17,5,1,10,40,1,0,2
608324,594,105,170,51,1,31,103,10,4,96,85,12,0,3
546991,444,62,127,24,1,5,41,1,3,24,83,3,2,6
553869,252,33,72,12,0,10,34,0,1,21,40,1,0,3
605244,63,8,18,1,0,4,9,0,0,2,31,0,0,0
605439,7,1,2,0,0,0,0,0,0,0,3,0,0,0
660271,326,59,93,21,2,22,61,10,4,37,102,2,0,1
571745,596,90,170,38,4,26,93,8,2,70,148,10,0,7
458015,503,67,143,28,2,12,67,2,0,108,101,9,0,3
467827,401,52,114,17,0,6,53,11,4,32,75,5,2,3
457763,398,47,113,22,1,5,41,3,2,45,53,3,0,2
605421,74,9,21,5,0,1,11,0,0,3,19,0,1,2
456665,215,35,61,14,1,11,42,0,0,29,41,5,0,2
407812,53,3,15,2,0,2,3,0,0,12,18,0,0,0
553993,527,79,149,22,2,34,104,1,1,64,142,9,0,6
519203,566,74,160,29,1,25,101,6,4,70,80,20,0,9
408045,486,64,137,27,1,6,48,0,1,51,86,2,1,3
666971,249,30,70,8,0,11,35,1,2,9,59,2,1,2
430945,580,54,163,35,0,15,63,7,1,24,93,5,0,4
542303,582,69,163,16,2,23,88,3,0,38,110,3,0,4
466320,250,28,70,17,0,6,39,1,1,20,38,3,0,5
591720,100,9,28,7,1,0,7,0,0,2,16,0,0,0
614177,261,36,73,9,0,16,31,0,0,24,80,0,0,0
534606,165,15,46,11,0,2,18,2,2,10,53,2,0,3
592450,413,77,115,22,0,27,67,6,3,76,152,4,0,5
516770,593,76,165,32,2,12,54,6,4,48,124,0,0,6
656305,547,100,152,42,6,24,68,1,2,58,146,9,0,2
642715,288,43,80,7,0,10,34,6,5,31,95,1,1,2
516782,559,81,155,32,5,20,72,33,14,35,109,8,1,3
571788,321,41,89,18,2,7,46,7,7,37,73,7,0,2
592567,415,49,115,19,1,11,58,0,2,39,82,4,0,7
596019,661,129,183,42,2,38,92,25,10,70,107,8,3,3
624428,318,52,88,23,2,10,35,1,3,29,53,3,1,1
592663,477,74,132,30,3,21,74,3,2,38,104,10,0,4
471865,463,71,128,32,4,16,64,5,2,37,113,1,0,3
622168,293,39,81,16,0,8,42,5,6,30,71,4,0,2
609275,275,47,76,13,3,14,37,32,7,11,77,1,3,1
643603,210,27,58,12,3,12,42,0,1,24,49,2,0,1
506703,58,8,16,2,1,0,3,0,0,1,8,0,0,0
518934,533,90,147,32,2,15,62,6,5,37,82,2,2,7
502054,494,102,136,18,6,21,63,15,7,67,140,6,0,3
641658,40,3,11,3,1,0,4,2,0,7,12,1,0,0
553882,280,30,77,14,1,9,30,0,2,38,65,2,2,0
664058,284,35,78,18,2,1,25,3,0,15,34,3,3,2
542583,492,80,135,25,0,35,108,0,0,58,143,6,0,10
621311,249,31,68,11,3,16,48,5,3,19,68,1,0,2
605119,590,87,161,34,4,11,65,2,4,62,129,16,0,2
623214,11,1,3,0,0,0,0,0,0,0,3,0,0,0
543257,396,50,108,27,1,5,48,0,1,60,83,2,2,5
598284,66,8,18,5,0,4,10,0,0,7,22,0,0,1
605474,11,2,3,0,0,1,1,0,0,2,3,0,0,0
134181,433,49,118,23,1,15,65,1,0,34,96,6,0,8
592178,389,59,106,28,3,13,52,2,4,48,107,17,0,3
592325,257,37,70,14,4,1,19,7,3,31,61,4,0,1
500871,566,75,154,48,3,23,84,2,4,52,126,5,0,8
622666,464,63,126,27,1,19,76,1,1,51,108,6,0,3
454560,151,19,41,8,0,1,15,0,0,26,37,1,3,2
650402,431,54,117,16,1,24,77,6,2,42,122,5,1,5
544725,258,23,70,7,4,4,32,12,1,9,69,3,4,1
607208,664,103,180,27,6,19,73,43,9,69,132,5,2,0
435559,347,45,94,24,0,12,50,0,0,22,43,13,0,6
518792,440,67,119,23,4,8,57,1,1,42,60,2,2,2
518586,296,47,80,18,2,12,45,4,2,21,85,4,0,1
596748,433,48,117,17,1,22,68,1,0,29,62,0,0,3
608070,578,110,156,38,4,39,105,34,6,106,80,8,0,6
502226,156,13,42,5,2,1,11,12,3,11,31,1,1,0
547943,26,4,7,1,0,0,2,0,0,2,13,0,2,0
578428,432,43,116,31,3,5,48,15,6,19,47,8,3,2
641598,302,38,81,19,2,7,45,0,0,29,72,2,1,1
543829,556,62,149,17,8,4,36,30,12,9,80,9,9,5
544369,504,89,135,23,5,27,86,10,6,48,69,7,1,9
445055,527,74,141,19,7,3,40,4,3,33,95,18,5,3
572039,546,78,146,41,0,27,88,2,0,42,114,12,0,5
608369,101,13,27,5,1,2,13,0,0,11,17,2,0,1
628336,116,9,31,8,0,2,11,1,0,6,15,1,0,0
451192,176,19,47,8,2,3,21,1,0,6,45,0,2,1
527038,386,43,103,25,0,11,51,0,0,29,42,5,0,9
476704,596,78,159,37,1,23,99,0,0,78,128,3,0,3
542932,15,2,4,1,1,0,2,1,0,0,4,0,0,0
622497,15,3,4,0,0,0,1,0,0,0,5,0,0,0
624577,405,60,108,21,1,23,63,15,5,36,87,1,0,2
621514,60,7,16,1,1,2,10,0,0,10,13,1,0,1
600303,169,23,45,8,0,1,19,0,1,17,27,2,0,0
519317,617,102,164,34,1,38,100,5,0,70,211,8,0,10
543228,403,52,107,26,0,16,48,0,0,21,119,8,0,3
570267,211,21,56,14,1,5,20,1,1,20,77,1,0,3
595909,283,54,75,16,2,13,45,2,1,18,102,3,2,3
640449,34,9,9,3,0,0,1,0,0,5,13,2,0,0
570481,136,17,36,10,1,1,16,3,0,5,34,2,0,0
543807,544,102,144,26,0,22,71,6,4,64,122,5,0,3
542255,597,83,158,27,6,10,61,28,14,49,86,6,4,4
456488,480,56,127,23,3,10,44,7,2,16,69,2,1,3
624585,223,27,59,18,0,9,28,3,1,28,69,4,0,2
547989,499,68,132,36,1,22,78,2,0,37,109,11,0,6
518618,499,72,132,26,2,16,45,2,0,29,140,21,0,2
571980,174,22,46,7,0,3,23,1,1,6,42,2,0,1
425783,560,83,148,30,1,21,62,6,1,92,156,10,1,2
624414,53,5,14,2,1,1,6,0,0,6,16,0,0,0
605508,106,7,28,1,1,0,11,2,3,10,20,1,2,1
475582,288,33,76,21,2,13,51,1,1,30,55,3,0,2
664056,379,61,100,20,2,12,37,15,3,31,125,11,2,4
571970,395,75,104,17,2,35,79,3,0,79,131,5,0,2
607043,433,77,114,28,8,17,47,9,6,80,140,22,0,0
488681,19,2,5,0,0,1,2,0,0,2,5,0,0,0
596847,190,25,50,14,1,10,32,2,0,26,55,3,0,2
649557,422,55,111,26,0,18,55,3,4,23,62,3,0,4
643393,255,37,67,15,0,6,30,9,3,32,44,3,3,1
502143,255,28,67,8,1,9,28,1,1,22,53,0,0,5
493316,141,20,37,6,0,9,29,3,0,13,50,1,0,2
621002,282,46,74,16,0,9,34,2,2,43,77,13,0,2
576397,351,49,92,19,1,11,47,2,0,44,77,3,0,4
452678,546,68,143,36,1,23,75,0,0,41,119,3,0,2
656811,149,23,39,10,2,12,30,0,0,20,45,1,0,0
595751,344,35,90,16,2,10,37,3,0,18,138,14,0,1
596105,65,9,17,8,0,2,8,0,0,7,13,2,0,1
605137,501,74,131,31,4,12,62,2,5,77,104,0,0,5
425877,459,55,120,20,0,20,74,4,3,29,66,9,0,6
645277,639,105,167,40,5,24,72,14,3,36,116,5,1,3
643396,356,43,93,18,2,4,34,7,5,28,62,6,5,1
452655,437,63,114,22,7,11,58,9,4,51,79,6,0,7
444432,330,41,86,12,0,17,44,0,0,24,87,2,0,2
543308,288,35,75,12,1,9,32,0,1,22,84,0,1,1
641355,557,84,145,28,7,25,76,14,1,69,151,3,0,3
621550,50,11,13,1,0,4,10,2,1,6,19,2,0,0
657077,77,11,20,6,0,1,4,0,0,8,14,0,1,0
542340,466,54,121,14,1,14,46,35,5,41,138,5,1,2
606466,520,68,135,26,12,14,59,6,1,54,79,3,1,2
596451,131,13,34,6,4,2,12,10,4,10,35,1,1,0
608671,347,45,90,12,3,4,17,24,7,37,73,1,2,0
650619,27,4,7,2,0,0,4,0,0,1,9,0,1,0
465041,332,39,86,15,3,12,57,2,3,51,84,15,2,4
456078,170,17,44,7,0,6,15,1,0,9,46,2,0,0
600524,236,28,61,14,0,8,22,0,0,19,62,4,0,2
640461,298,43,77,12,1,13,27,0,2,27,88,6,2,0
608577,489,61,126,25,1,20,77,1,0,40,116,4,0,3
572761,564,111,145,42,0,36,81,4,1,102,158,6,0,4
457708,533,80,137,18,1,30,85,8,2,64,176,10,0,6
572041,413,61,106,21,5,21,65,13,2,31,100,8,1,7
656185,265,36,68,11,3,2,20,21,4,14,58,7,4,1
642708,554,76,142,26,8,9,51,24,11,29,119,3,3,3
443558,519,70,133,18,1,37,97,1,0,55,122,14,0,3
571771,402,67,103,17,3,21,52,3,0,50,78,1,4,5
462101,395,53,101,20,3,6,33,5,3,28,66,3,0,2
608384,407,53,104,12,3,17,50,3,2,32,111,9,0,0
621453,141,20,36,11,1,2,17,5,1,10,44,0,0,1
594988,380,55,97,19,0,17,49,4,2,39,99,9,0,2
457705,569,83,145,30,3,20,65,14,9,95,145,11,0,7
543760,632,89,161,35,2,15,70,14,6,61,131,1,2,7
547982,318,48,81,15,3,11,33,7,4,30,77,3,0,2
546318,550,64,140,19,3,22,71,5,2,38,122,7,1,1
642851,110,16,28,2,0,4,11,0,0,5,25,0,3,0
460075,405,59,103,25,1,20,64,11,5,34,85,2,0,3
543063,531,63,135,28,2,14,54,4,5,50,122,8,0,5
434670,177,25,45,7,0,6,29,4,1,14,35,2,0,2
605412,358,38,91,14,1,4,24,4,2,26,30,3,1,4
641933,130,29,33,5,0,9,23,2,0,7,57,3,0,2
595777,524,82,133,35,6,20,77,10,0,54,88,12,0,4
570256,461,75,117,32,6,23,81,12,2,61,117,3,0,7
621035,536,85,136,35,8,17,63,9,6,55,178,9,0,4
543068,501,68,127,28,1,30,74,1,2,37,145,17,0,5
664057,75,9,19,2,0,1,13,1,1,6,23,1,1,3
571976,312,39,79,25,1,11,39,13,1,30,94,0,0,1
596059,474,76,120,23,2,18,63,12,12,43,127,11,2,5
541650,316,36,80,11,2,9,29,11,3,17,71,0,0,1
474832,399,50,101,18,2,14,46,4,0,49,107,6,0,2
514917,605,91,153,15,3,15,60,19,6,95,155,4,1,3
543333,613,72,155,31,2,18,69,7,4,62,142,1,0,1
640447,218,27,55,10,1,7,31,6,1,20,60,5,0,4
641856,119,14,30,7,0,6,13,1,0,11,33,1,0,1
500743,488,44,123,13,0,11,53,6,3,24,69,9,2,4
607680,512,65,129,40,2,15,59,14,3,18,98,6,0,6
593700,294,36,74,17,5,8,39,7,3,9,71,1,3,3
444489,306,39,77,13,2,9,28,2,0,21,62,5,1,4
519058,573,66,144,33,1,28,95,4,1,49,103,7,0,6
474568,394,43,99,29,2,6,39,2,0,32,87,6,1,3
596103,199,21,50,6,1,1,23,7,0,20,69,5,0,1
501303,335,42,84,23,1,6,39,5,1,24,82,1,4,2
400121,467,32,117,21,0,9,54,0,0,32,49,2,0,7
475174,516,64,129,19,0,23,83,0,0,51,123,2,0,5
474463,4,0,1,0,0,0,0,0,0,0,0,0,0,0
669456,4,0,1,1,0,0,0,0,0,1,2,0,0,0
471911,4,0,1,0,0,0,1,0,0,0,2,0,0,0
641571,4,0,1,1,0,0,1,0,0,0,3,0,1,0
642571,4,0,1,0,0,0,0,0,0,0,2,0,0,0
492802,8,2,2,0,0,0,0,0,0,1,0,0,0,0
543281,344,41,86,13,1,8,37,3,0,18,68,5,2,5
571800,4,0,1,0,0,0,0,0,0,1,2,0,0,0
598271,4,1,1,0,0,0,0,0,0,0,1,0,0,0
606131,8,0,2,0,0,0,1,0,0,0,3,0,0,1
461858,12,1,3,0,0,1,3,0,0,0,6,0,0,0
608365,420,52,105,21,1,5,38,4,0,40,99,2,1,2
621466,40,8,10,3,0,3,10,2,1,4,12,2,0,1
624431,8,0,2,0,0,0,3,0,0,0,1,0,0,0
592865,4,0,1,0,0,0,0,0,0,0,3,0,0,0
605540,8,2,2,0,0,1,1,0,0,1,1,0,1,0
434778,413,47,103,15,0,21,57,2,3,50,95,3,0,5
592192,365,60,91,22,0,17,52,1,2,34,88,10,0,2
543939,353,41,88,18,2,9,38,6,5,31,60,14,6,3
547180,550,103,137,34,0,34,100,13,3,130,169,6,0,9
575929,474,50,118,27,5,10,54,4,1,53,121,13,2,2
517369,438,54,109,23,2,5,32,6,3,30,89,3,0,2
457727,342,32,85,14,2,4,28,10,5,38,75,2,0,2
592669,403,53,100,23,1,26,68,2,1,30,109,3,0,5
592626,395,65,98,27,3,25,56,1,5,40,85,4,1,3
543305,480,90,119,18,3,27,79,11,2,90,111,3,2,6
571466,460,50,114,21,3,10,46,0,4,54,96,2,3,3
543543,230,21,57,13,2,7,29,0,0,22,82,0,0,2
467055,230,22,57,10,1,9,40,0,0,19,52,2,0,1
448602,206,26,51,8,0,13,40,0,0,24,64,2,0,3
571912,202,22,50,13,1,3,27,2,0,25,67,2,0,2
520471,602,62,149,31,5,13,67,8,6,45,147,2,1,6
503556,489,61,121,25,3,16,68,2,3,53,126,3,5,2
643376,81,12,20,6,0,3,8,0,0,9,17,4,0,1
588751,296,34,73,11,0,6,31,2,0,16,58,0,2,7
621566,580,85,143,33,0,29,84,2,1,70,163,8,0,2
501981,576,98,142,28,1,48,123,0,0,59,175,12,0,7
624407,65,15,16,6,1,1,6,0,1,8,17,0,0,0
573135,126,13,31,4,0,5,16,2,2,9,41,1,2,1
429665,500,74,123,16,1,32,107,3,0,63,132,8,0,7
518626,187,30,46,14,0,8,23,2,0,31,54,0,0,1
463610,61,7,15,2,0,0,3,3,1,6,14,0,0,0
656555,558,89,137,38,0,34,96,5,3,87,150,9,0,5
592348,444,55,109,29,3,16,53,12,4,42,132,4,0,2
545341,424,60,104,32,1,25,61,3,2,27,122,8,0,3
622534,477,50,117,26,8,8,51,11,10,32,88,2,1,7
405395,465,50,114,20,0,19,64,1,0,28,65,2,0,3
460086,506,56,124,24,0,13,54,12,2,50,124,10,0,2
519048,404,57,99,23,4,15,68,2,0,50,102,0,0,5
457706,347,29,85,17,1,3,32,3,3,26,133,1,0,1
572073,213,27,52,10,1,8,23,4,2,15,55,2,0,0
519222,242,30,59,12,0,10,42,1,0,17,67,2,1,3
446334,480,51,117,25,4,16,54,3,1,22,101,5,0,5
445988,197,16,48,9,0,1,18,1,1,11,35,1,0,0
624424,543,78,132,25,1,28,82,3,4,84,159,7,0,4
453286,70,8,17,2,0,0,6,1,0,1,14,2,5,0
502210,433,63,105,13,2,17,47,7,2,49,77,0,1,2
593372,33,1,8,2,0,1,4,0,0,0,11,0,2,1
641820,582,69,141,23,3,24,58,0,1,44,153,5,0,5
434158,343,60,83,22,2,13,38,2,1,54,106,4,1,1
570560,600,62,145,34,10,8,55,14,6,49,138,8,2,3
475253,505,67,122,34,0,25,77,0,1,83,156,3,0,3
460026,282,34,68,13,2,10,31,2,1,22,85,1,0,0
518960,415,41,100,21,1,4,51,0,0,29,65,3,1,6
543768,498,73,120,23,0,32,86,5,2,78,108,4,1,6
518735,440,65,106,23,2,24,68,2,1,72,124,3,0,3
446263,328,35,79,14,1,14,50,1,0,28,102,8,0,3
657557,436,68,105,25,1,19,68,1,1,36,123,12,0,5
435079,487,66,117,26,0,14,48,16,7,40,64,4,0,3
572669,25,10,6,1,0,2,6,1,0,4,8,0,0,0
646240,450,59,108,24,0,21,66,5,2,38,121,0,0,2
641313,567,77,136,28,3,20,64,26,8,30,149,4,2,3
594953,417,56,100,15,3,27,67,2,1,30,153,2,0,0
606192,476,67,114,29,7,22,57,5,5,41,163,3,0,3
593993,117,12,28,2,0,5,10,0,1,8,35,2,1,0
623520,184,23,44,9,2,6,33,3,4,19,60,4,0,3
477132,46,1,11,2,0,0,7,0,0,7,11,0,4,0
571718,159,20,38,6,0,6,25,4,2,16,57,3,1,1
621043,402,60,96,20,1,15,65,3,0,53,111,2,0,11
571431,306,42,73,10,0,21,57,0,0,27,73,4,0,0
621020,478,51,114,25,4,14,59,10,4,44,122,2,6,3
656941,428,64,102,14,3,26,61,4,3,78,140,1,1,2
446308,235,24,56,8,0,8,30,0,1,30,45,3,1,2
518614,349,54,83,22,4,13,57,0,1,64,110,2,0,7
614173,139,19,33,5,1,7,19,5,2,14,55,0,1,0
543302,76,6,18,4,2,2,7,0,0,10,24,0,0,1
408236,169,15,40,5,0,6,26,0,0,15,34,1,0,2
570799,351,42,83,15,0,20,46,3,0,23,104,9,0,1
456124,203,18,48,6,0,6,23,1,0,6,40,7,1,2
628338,292,29,69,14,1,5,19,2,4,32,52,4,7,2
571740,504,74,119,16,9,4,29,34,10,46,132,1,1,4
435622,555,82,131,21,8,22,88,20,6,53,146,6,1,4
541645,356,47,84,11,2,19,49,3,1,20,102,4,0,5
458731,530,95,125,20,7,12,45,16,2,65,107,5,4,5
606115,348,32,82,16,0,3,30,7,4,15,87,1,1,1
641553,429,49,101,17,4,6,29,16,8,18,129,8,7,1
571657,68,1,16,4,1,0,9,0,0,5,15,3,0,1
592387,493,51,116,15,0,24,73,0,0,27,113,2,0,2
660162,578,73,136,32,6,17,61,12,6,67,217,1,2,2
656775,170,23,40,9,0,4,11,2,3,17,37,2,2,0
521692,510,52,120,23,0,27,80,1,1,17,108,12,0,5
608597,387,46,91,18,2,16,58,1,0,33,121,7,0,1
605486,298,35,70,9,4,7,25,6,1,25,108,2,4,0
605113,516,61,121,33,5,16,70,5,4,40,109,2,1,5
607468,128,14,30,4,0,1,8,0,0,13,41,4,2,0
425844,64,6,15,4,0,0,5,3,0,3,16,0,4,0
591971,64,8,15,0,1,0,8,1,0,7,13,0,2,2
491676,414,52,97,16,2,15,40,8,5,27,113,4,2,4
598265,474,76,111,33,4,13,59,17,1,46,137,11,0,4
594011,278,25,65,14,3,1,20,3,5,19,57,2,1,2
592808,30,5,7,2,0,0,4,1,0,2,8,0,0,0
542364,133,10,31,3,1,0,7,5,2,10,23,0,0,0
620439,73,10,17,4,0,5,16,0,0,1,29,1,0,0
571595,146,16,34,4,1,2,10,1,0,6,24,1,0,0
664023,387,56,90,19,2,15,44,8,4,70,167,3,0,2
664040,129,16,30,6,2,6,25,2,1,16,38,2,0,1
425784,86,8,20,4,0,4,11,0,0,4,35,1,0,0
570731,473,61,110,22,1,21,61,1,1,19,115,4,1,4
570482,43,7,10,1,0,1,3,0,0,2,10,1,0,0
581527,357,41,83,14,3,11,44,3,2,16,64,5,0,0
605170,181,21,42,7,0,2,21,0,0,12,42,4,2,1
641857,181,17,42,9,1,5,19,1,0,18,64,2,0,1
571851,125,16,29,5,0,2,13,0,0,16,28,1,0,1
523253,371,37,86,16,0,2,27,3,0,41,83,3,0,1
595978,303,29,70,14,2,14,37,3,0,21,90,1,0,1
444876,485,54,112,22,3,4,34,8,2,29,74,5,8,4
623182,13,3,3,0,2,0,0,0,0,0,6,1,0,0
595375,308,28,71,10,4,9,36,0,3,20,67,0,3,1
594694,408,55,94,14,7,7,42,10,3,39,82,2,3,4
542921,369,45,85,17,0,12,35,1,2,27,100,3,1,2
543401,530,65,122,28,1,18,75,7,1,60,112,7,1,3
602922,100,15,23,6,0,6,14,2,1,7,30,0,0,0
607430,61,4,14,2,0,0,4,2,0,5,19,0,0,1
592122,244,34,56,10,0,17,47,1,2,19,95,2,0,3
641531,362,36,83,19,4,11,34,2,3,24,109,1,0,1
596119,192,28,44,10,0,3,18,6,1,15,57,0,0,0
605512,166,19,38,11,0,6,27,0,0,13,43,4,0,1
467793,560,82,128,28,2,24,86,2,1,110,93,1,0,8
571602,434,51,99,23,0,20,62,0,0,52,165,7,0,3
452095,251,34,57,9,0,8,30,0,0,35,76,9,0,1
571506,423,49,96,13,1,20,59,2,0,73,124,2,0,3
572191,353,46,80,22,3,6,28,24,6,29,116,1,2,0
500208,468,50,106,20,0,17,54,1,3,31,72,3,1,3
591741,106,14,24,9,0,3,11,0,0,3,22,1,0,1
605548,106,14,24,5,0,2,9,4,1,7,44,1,0,0
545358,221,28,50,13,0,8,27,0,0,23,74,6,0,0
572365,115,10,26,8,1,0,6,0,0,4,29,0,1,0
594828,407,49,92,17,0,25,78,1,0,33,101,3,0,8
608596,93,5,21,7,1,2,11,0,1,3,44,0,0,0
664068,452,55,102,23,2,8,35,10,3,24,126,3,0,5
452254,235,19,53,11,1,4,24,5,1,11,59,0,0,2
465753,71,13,16,6,1,2,5,1,2,5,30,0,0,0
455117,373,39,84,18,1,9,44,0,1,16,98,11,2,2
543148,40,5,9,4,0,1,4,0,0,2,16,0,0,0
624636,120,11,27,3,2,0,5,0,3,7,39,1,6,1
592826,40,2,9,1,0,0,1,0,0,0,11,0,5,0
593528,236,31,53,16,2,4,23,0,1,29,71,2,1,2
600869,539,78,121,28,3,19,54,3,2,66,160,9,0,5
434658,196,33,44,6,1,1,6,21,7,11,48,4,4,1
455104,299,36,67,13,1,11,36,0,0,50,87,7,1,3
641583,192,19,43,3,2,6,23,6,4,8,47,1,0,2
642086,143,14,32,11,1,5,11,0,0,4,47,2,0,0
596146,532,80,119,30,4,20,58,4,5,71,96,5,0,3
457803,319,31,71,18,1,9,37,2,3,41,75,0,0,1
