mlbam_id,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,SH,SF
542908,169,14,35,6,0,6,18,1,0,15,51,4,0,0
621002,218,22,45,7,2,5,19,1,1,29,73,4,1,2
518516,34,4,7,0,0,3,5,0,0,2,11,0,0,0
527049,34,6,7,0,0,0,3,2,0,4,12,1,0,0
620446,68,6,14,4,0,1,4,1,0,6,28,0,1,0
656669,78,6,16,3,1,3,11,0,1,6,22,2,0,1
596059,607,79,124,21,3,30,75,15,6,32,162,8,0,4
425509,54,3,11,0,0,0,0,0,0,4,13,0,0,0
430832,587,92,119,27,0,23,65,6,3,84,170,8,0,7
492802,84,5,17,4,0,0,10,0,0,1,13,0,0,2
542454,168,19,34,10,2,4,23,7,0,8,41,1,1,0
459431,218,26,44,9,2,6,21,0,1,15,55,1,0,0
572033,149,14,30,11,0,3,10,0,1,9,26,2,0,1
543543,338,43,68,13,3,9,40,5,3,63,110,2,0,4
519083,179,21,36,5,0,9,24,1,0,12,48,3,0,4
474892,184,20,37,5,1,8,26,0,0,20,76,2,0,2
621244,5,0,1,0,0,0,0,0,0,0,2,0,0,0
488768,5,0,1,0,0,0,1,0,0,0,2,0,1,1
458085,75,7,15,2,0,1,5,0,0,9,22,2,1,1
543094,50,4,10,1,1,0,1,1,1,8,17,1,3,0
543208,5,1,1,0,0,0,0,0,0,0,2,0,0,0
605254,5,1,1,0,0,0,0,0,0,0,4,0,2,0
571788,140,20,28,6,0,0,7,2,1,19,34,3,0,2
434622,5,0,1,0,0,0,0,0,0,0,3,0,0,0
608672,10,2,2,0,0,0,0,1,0,0,4,0,1,0
453281,5,0,1,0,0,0,1,0,0,0,3,0,0,0
519008,5,0,1,0,0,0,0,0,0,0,3,0,0,0
621559,120,19,24,4,1,3,21,0,1,16,43,2,1,1
600524,15,1,3,0,0,1,3,0,0,1,8,0,0,0
429722,10,3,2,1,0,0,5,0,0,0,3,0,0,0
574847,20,3,4,2,0,0,1,0,0,0,7,0,0,0
622663,5,1,1,0,0,0,0,0,0,0,1,0,0,0
596119,5,1,1,0,0,0,0,0,0,2,3,0,0,0
605540,10,2,2,0,0,0,0,0,0,1,2,0,1,0
472528,347,42,69,15,0,22,65,0,2,48,106,1,0,5
461858,283,31,56,7,0,9,19,1,2,28,88,1,0,1
600301,258,29,51,12,0,7,26,12,1,21,62,0,0,1
449181,86,9,17,3,0,2,6,1,1,1,20,2,0,0
642086,167,17,33,6,0,9,26,0,0,14,49,1,0,1
620439,71,10,14,1,2,2,6,2,0,5,33,0,0,0
641598,46,5,9,1,3,0,3,0,0,6,15,0,0,0
434604,36,1,7,1,0,1,3,0,0,3,14,0,0,1
457477,62,8,12,2,3,0,9,1,0,3,16,0,3,2
453203,31,7,6,0,0,0,1,2,0,3,5,0,0,1
607385,150,18,29,4,1,5,14,0,4,18,55,0,0,1
547004,150,22,29,5,0,4,19,1,0,19,41,1,0,3
435063,425,60,82,11,1,29,66,1,2,49,163,7,0,3
433217,130,10,25,4,0,3,13,1,0,12,34,0,0,2
450172,26,0,5,0,0,0,1,0,0,1,11,0,2,1
624414,125,9,24,5,0,3,14,1,2,8,32,1,0,1
571841,89,11,17,7,0,2,14,0,0,8,25,1,4,3
595885,147,20,28,7,0,9,28,0,0,19,42,2,0,2
434567,42,5,8,0,0,3,9,0,0,4,10,1,0,1
488818,58,12,11,2,0,1,3,5,1,4,20,0,0,0
572863,112,10,21,8,0,2,9,0,0,12,36,1,1,0
642094,16,2,3,1,0,0,1,0,0,1,8,1,0,1
608671,75,10,14,2,0,0,1,4,0,9,28,1,2,0
543557,27,5,5,1,0,1,3,0,0,0,10,0,3,0
477132,49,6,9,1,0,0,2,0,0,4,13,0,6,0
455755,131,8,24,1,2,0,4,0,0,9,22,1,3,0
518649,33,3,6,0,0,2,6,0,0,2,17,1,0,0
573088,88,9,16,5,0,1,8,0,0,5,23,2,0,2
605452,33,1,6,2,0,0,1,0,0,1,16,0,3,0
474699,22,0,4,0,0,0,3,0,0,0,8,0,5,0
543302,226,35,41,7,0,10,27,5,0,29,67,0,0,1
605227,39,6,7,1,0,2,6,1,0,5,15,1,0,2
545338,106,9,19,3,1,2,12,2,0,10,22,3,0,0
573135,253,23,45,9,2,0,10,5,4,23,67,3,2,0
608566,45,4,8,2,0,0,5,0,0,0,18,0,8,0
593372,62,5,11,3,0,0,11,0,0,1,19,1,5,0
493596,17,2,3,0,0,0,0,1,0,1,2,0,0,0
608348,69,5,12,3,0,0,6,0,0,5,11,1,0,0
657077,23,1,4,0,0,1,1,0,1,2,4,0,0,0
624507,150,12,26,5,2,2,5,1,0,10,52,4,0,0
527043,127,10,22,5,0,4,14,1,0,13,34,4,0,1
607369,52,3,9,2,0,1,3,0,0,5,24,2,0,0
457787,266,30,46,10,0,6,31,4,5,21,109,5,1,2
595777,58,8,10,2,0,0,5,1,1,9,14,1,2,0
600474,29,0,5,1,0,0,3,0,0,2,10,0,0,0
547982,128,14,22,3,1,3,9,7,4,8,33,2,0,0
570489,105,13,18,3,1,1,7,2,0,2,38,0,1,0
608701,88,8,15,2,1,0,0,4,1,8,17,1,0,0
592444,141,14,24,3,1,3,13,6,2,9,65,4,0,0
502190,47,2,8,1,0,0,4,0,0,3,15,0,5,0
446653,141,11,24,3,0,4,11,0,0,14,35,1,1,1
