mlbam_id,GS,W,L,CG,SHO,SV,BS,HLD,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP
519381,0,0,0,0,0,0,0,0,14.0,11,4,4,1,3,1,9,2,0,0
450212,0,3,2,0,0,5,1,6,24.1,23,9,7,2,5,1,15,0,0,1
453265,0,4,6,0,0,0,4,32,66.0,54,19,19,4,14,3,72,1,0,0
605218,0,3,2,0,0,0,2,23,52.0,36,17,15,2,32,1,67,0,0,4
669203,0,7,0,0,0,1,1,3,38.0,27,11,11,4,11,2,35,3,1,2
656186,0,3,2,0,0,0,1,5,20.2,11,7,6,2,15,0,23,2,0,4
621111,23,8,5,0,0,0,1,0,137.1,95,43,40,12,37,1,151,6,0,4
641712,0,4,1,0,0,0,0,11,27.1,19,9,8,0,18,0,19,1,0,2
493200,0,6,3,0,0,3,6,21,68.1,52,21,20,8,17,1,79,4,0,3
573124,0,1,2,0,0,2,2,18,68.1,49,20,20,3,16,3,75,2,0,0
606273,4,3,1,0,0,0,0,0,51.0,46,17,15,1,16,1,34,1,0,3
607625,5,3,4,0,0,3,1,11,101.1,81,36,30,9,28,4,103,2,1,2
453214,4,3,1,0,0,1,0,2,53.2,41,17,16,5,26,1,42,2,0,0
473879,0,4,3,0,0,3,5,15,70.1,56,23,21,5,20,1,56,3,0,2
476454,0,4,6,0,0,4,3,20,66.2,44,22,20,7,26,2,115,5,1,4
462480,0,0,0,0,0,0,0,0,3.1,3,1,1,0,2,0,4,0,0,1
594056,0,0,0,0,0,0,0,0,3.1,1,1,1,1,0,0,4,0,0,0
553878,0,4,2,0,0,37,5,0,70.0,63,24,21,4,24,2,89,1,0,3
501625,0,6,4,0,0,1,3,14,63.0,51,20,19,3,22,2,59,2,0,1
594965,4,0,2,0,0,1,0,0,33.0,24,10,10,2,13,0,31,1,0,0
644364,0,1,2,0,0,3,2,10,59.1,54,19,18,6,17,4,60,1,0,1
477132,26,9,5,0,0,0,0,0,161.1,139,55,49,17,29,0,155,2,0,10
489334,0,8,3,0,0,0,5,23,79.0,65,25,24,3,17,3,88,3,0,3
518886,0,5,1,0,0,42,5,0,62.1,31,19,19,7,31,0,96,2,0,7
488748,0,6,0,0,0,0,0,16,39.1,32,17,12,4,15,1,41,0,0,1
518566,2,4,2,0,0,0,0,0,36.0,20,11,11,3,12,0,39,3,0,1
543272,0,2,5,0,0,32,7,10,72.0,52,28,22,8,28,2,106,9,0,2
571893,0,2,1,0,0,0,1,1,13.0,10,4,4,1,8,0,12,1,0,0
605446,19,6,4,0,0,0,0,0,118.1,98,43,37,9,36,2,89,7,0,1
571945,32,18,4,1,1,0,0,0,200.2,186,70,63,16,29,4,146,7,1,2
434671,24,7,6,0,0,0,0,0,136.2,106,48,43,15,42,0,135,4,0,4
607536,33,17,7,0,0,0,0,0,202.1,182,64,64,17,70,2,173,6,0,2
592314,31,13,10,2,1,0,0,0,183.0,130,65,58,17,68,3,202,6,2,7
641438,0,4,1,0,0,1,1,14,63.0,50,22,20,2,27,7,43,1,0,2
594840,0,1,1,0,0,0,0,8,59.2,55,22,19,5,13,2,48,2,0,1
543037,32,15,5,1,1,0,0,0,200.1,143,68,64,19,64,0,276,7,0,9
520980,0,4,3,0,0,0,1,7,56.1,46,19,18,4,23,2,62,1,1,0
572021,0,4,1,0,0,0,2,19,50.0,47,19,16,4,15,1,45,5,0,2
446372,33,20,7,2,1,0,0,0,215.0,179,75,69,25,34,0,222,3,0,2
642152,1,8,3,0,0,4,5,23,74.0,53,24,24,8,31,4,82,2,1,4
542914,0,0,0,0,0,0,0,3,15.1,18,6,5,1,3,0,14,0,0,2
518875,0,2,0,0,0,0,2,4,49.0,33,16,16,7,11,3,50,1,0,2
608331,5,1,4,0,0,0,0,1,33.2,26,12,11,3,20,0,44,2,0,2
621295,0,2,1,0,0,0,0,4,33.2,29,13,11,1,15,3,31,1,0,2
592340,0,3,0,0,0,0,2,5,36.2,26,12,12,4,20,3,44,1,0,3
622554,0,2,5,0,0,16,4,14,58.0,32,19,19,4,22,2,74,4,0,10
592773,29,2,3,0,0,0,0,9,66.1,45,23,22,8,27,1,81,1,0,5
543219,0,1,1,0,0,0,0,0,27.0,23,9,9,4,11,0,15,2,0,0
518858,0,2,2,0,0,5,3,6,30.0,28,14,10,4,15,0,32,3,0,2
456124,0,0,0,0,0,0,0,0,3.0,3,2,1,0,1,0,2,0,0,0
661255,0,0,0,0,0,0,0,1,9.0,7,3,3,2,1,0,11,0,0,0
433589,0,7,3,0,0,0,2,16,93.0,76,32,31,13,18,4,76,0,0,1
605501,0,0,0,0,0,0,0,0,9.0,6,3,3,0,6,0,13,0,0,0
623354,0,1,0,0,0,0,0,5,9.0,6,3,3,1,3,1,16,1,0,0
445276,0,1,5,0,0,38,4,0,71.2,54,28,24,13,17,1,82,2,2,0
605182,32,13,8,1,1,0,0,0,200.0,164,71,67,21,67,0,207,4,0,4
605135,7,2,3,0,0,0,0,0,47.2,40,21,16,4,19,0,41,4,0,2
548389,21,8,6,0,0,0,0,3,122.0,123,42,41,18,22,2,136,1,0,3
592789,25,13,4,2,1,0,0,0,154.1,148,55,52,9,39,2,155,7,0,2
543391,3,0,3,0,0,0,0,0,23.2,28,10,8,3,5,1,16,1,1,0
517008,0,7,5,0,0,12,5,30,68.0,59,26,23,7,21,2,72,3,1,10
641745,20,9,6,1,0,0,2,5,140.1,133,50,48,7,50,1,96,2,0,8
502154,0,2,0,0,0,7,3,9,40.2,29,16,14,3,21,0,34,3,0,7
605177,0,1,6,0,0,0,0,17,49.1,41,18,17,0,25,1,53,2,0,3
593372,18,8,6,0,0,5,0,3,118.2,100,48,41,5,60,4,117,11,0,5
592145,0,6,1,0,0,1,3,12,63.2,50,26,22,6,31,5,67,3,0,2
547179,3,4,2,0,0,1,1,8,81.0,78,32,28,6,34,2,54,3,0,2
592866,31,14,10,1,1,0,0,0,170.2,146,64,59,15,55,3,126,4,0,4
457754,0,0,0,0,0,0,0,0,8.2,6,4,3,2,4,0,10,0,0,0
465657,0,3,4,0,0,16,5,13,60.2,53,24,21,4,16,1,75,2,1,2
544727,0,8,6,0,0,18,6,7,72.0,60,26,25,3,28,1,83,2,0,2
450203,30,15,3,0,0,0,0,0,167.0,130,63,58,18,64,0,201,16,0,4
476589,0,3,2,0,0,0,1,4,51.2,48,18,18,6,20,1,52,2,0,3
656547,1,1,3,0,0,0,0,7,66.0,53,27,23,4,19,3,60,1,0,1
571578,33,11,7,1,1,0,0,0,200.0,162,70,70,15,48,3,246,5,0,8
433586,0,0,0,0,0,1,0,1,31.1,18,11,11,0,20,0,22,4,0,4
650895,11,4,2,0,0,0,2,10,56.2,36,21,20,6,18,0,65,2,1,5
660875,0,0,0,0,0,0,0,0,5.2,4,4,2,1,2,0,2,1,0,1
584171,8,7,2,0,0,0,0,3,85.0,97,35,30,7,26,1,53,7,0,4
611093,0,2,0,0,0,0,4,2,31.0,25,12,11,2,12,2,34,3,0,2
605154,0,3,3,0,0,2,0,5,50.2,43,18,18,5,16,2,60,0,0,1
543507,1,4,1,0,0,3,0,5,25.1,21,9,9,4,5,0,36,1,0,1
608379,15,8,2,0,0,0,0,0,84.1,68,36,30,9,36,0,71,2,1,2
444468,0,2,5,0,0,15,7,9,59.0,58,22,21,4,20,2,67,0,0,1
592791,32,14,10,2,1,0,0,0,191.0,179,69,68,20,46,4,179,6,0,2
425844,33,15,11,0,0,0,0,0,207.2,181,77,74,28,43,3,199,6,0,4
543359,1,4,5,0,0,1,2,11,64.1,66,27,23,6,23,1,45,1,1,2
596074,0,1,0,0,0,0,0,5,22.1,22,8,8,4,3,0,24,2,0,0
456501,9,3,2,0,0,0,0,0,53.0,46,19,19,8,13,0,38,5,0,2
621345,0,4,3,0,0,15,2,12,61.1,57,23,22,3,22,1,69,2,0,5
502085,0,8,3,0,0,5,4,21,69.2,46,30,25,7,26,1,91,0,0,1
453343,0,1,4,0,0,3,4,8,39.0,48,18,14,2,14,2,31,1,0,4
570702,0,0,0,0,0,0,0,0,8.1,3,3,3,0,9,0,5,1,0,2
596101,0,0,0,0,0,0,0,0,8.1,6,4,3,1,7,0,2,1,0,0
641838,0,5,4,0,0,0,4,15,72.0,70,28,26,7,20,2,46,2,0,2
453284,0,2,1,0,0,14,3,6,66.1,63,24,24,12,19,1,70,3,0,8
650828,0,3,4,0,0,0,7,20,66.1,61,25,24,7,12,2,54,3,0,3
518516,21,6,7,0,0,0,0,0,129.2,118,51,47,14,43,3,109,5,1,3
519443,0,6,1,0,0,0,0,7,41.1,34,15,15,6,16,0,37,0,0,0
573668,0,2,2,0,0,1,3,8,46.2,39,19,17,3,29,3,58,3,0,9
641835,0,2,0,0,0,0,0,1,35.2,33,13,13,3,14,4,40,2,0,2
620454,0,3,3,0,0,0,1,12,38.1,23,14,14,3,12,1,52,3,0,1
605309,0,3,4,0,0,24,2,4,52.0,38,19,19,5,19,2,66,0,2,6
605288,0,0,0,0,0,0,0,0,13.2,13,5,5,0,7,0,8,1,0,1
621142,0,0,1,0,0,4,2,6,16.1,15,7,6,0,5,0,20,0,1,0
606983,0,1,3,0,0,1,0,5,16.1,13,6,6,1,10,1,9,0,0,0
554430,29,12,7,0,0,0,0,0,182.1,150,69,67,14,55,0,179,9,1,2
660271,10,4,2,0,0,0,0,0,51.2,38,19,19,6,22,0,63,1,0,5
452657,32,18,6,0,0,0,0,0,181.2,174,75,67,24,64,1,149,6,0,4
429719,17,6,3,0,0,0,0,0,92.0,75,37,34,12,37,1,68,2,1,5
606930,0,0,1,0,0,2,2,4,48.2,51,24,18,4,23,2,47,0,0,4
656427,28,8,9,0,0,0,0,0,151.0,108,59,56,20,59,3,182,11,0,6
608638,0,2,4,0,0,0,4,7,32.1,26,13,12,4,15,3,40,2,0,3
643316,0,1,2,0,0,2,2,9,37.2,33,20,14,1,15,0,36,4,0,3
543935,0,2,4,0,0,0,4,14,61.2,50,24,23,8,15,2,43,2,0,2
407845,0,4,3,0,0,25,7,7,64.1,62,27,24,7,32,1,70,3,0,6
471911,30,17,10,2,0,0,0,0,192.0,173,78,72,21,43,4,231,6,0,9
407822,0,0,2,0,0,1,1,9,56.0,51,25,21,6,27,4,47,1,2,2
605488,2,1,1,0,0,0,1,2,32.0,32,14,12,4,14,1,31,1,0,3
622663,32,19,8,1,1,0,0,0,191.1,173,76,72,19,46,0,220,5,0,8
592815,0,4,3,0,0,0,0,4,37.0,41,15,14,3,12,2,30,2,0,5
642545,26,10,9,0,0,0,0,0,129.1,117,50,49,17,47,0,98,6,1,3
643256,0,3,8,0,0,0,1,12,68.1,68,28,26,5,17,9,58,6,0,1
595465,0,4,0,0,0,2,3,23,60.1,52,27,23,3,20,1,69,5,0,2
543294,33,14,11,0,0,0,0,0,199.0,184,82,76,22,44,4,161,9,0,0
645261,6,2,3,0,0,0,0,0,34.0,25,13,13,3,23,0,30,2,0,0
476451,19,5,3,0,0,0,0,0,91.1,78,41,35,11,20,1,65,8,1,2
458677,0,4,5,0,0,0,3,16,54.2,45,22,21,5,33,1,69,0,1,4
502748,1,3,5,0,0,3,3,10,65.0,56,26,25,11,20,0,96,3,0,5
592836,3,0,0,0,0,0,0,0,13.0,15,5,5,1,5,0,9,0,0,0
607231,19,7,6,0,0,0,0,0,114.0,91,54,44,9,57,3,95,2,0,5
657571,3,7,2,0,0,2,1,5,49.0,43,21,19,8,12,1,59,3,0,1
501789,0,5,3,0,0,0,3,15,56.2,48,22,22,3,14,1,64,2,0,6
468504,35,15,8,0,0,0,0,0,192.2,153,83,75,18,71,3,156,11,0,5
488786,0,4,1,0,0,0,3,6,51.1,43,21,20,5,24,2,41,6,0,0
647336,5,2,1,0,0,0,0,0,25.2,30,14,10,1,7,0,21,0,0,2
630023,7,5,5,0,0,0,0,0,89.2,84,40,35,7,25,2,75,5,0,5
622098,0,1,1,0,0,0,2,4,28.0,34,11,11,2,6,0,18,2,0,1
571666,30,12,8,0,0,0,0,0,172.0,166,71,68,32,37,1,139,8,0,4
543278,13,4,5,0,0,1,0,2,86.0,79,37,34,10,22,1,66,2,0,2
608328,4,1,1,0,0,0,0,0,17.2,18,9,7,3,6,0,13,0,0,2
502706,30,7,9,0,0,0,0,0,171.1,154,74,68,19,67,6,169,4,1,2
475054,0,1,3,0,0,1,1,31,50.1,35,21,20,6,16,1,53,8,0,1
608349,0,4,3,0,0,16,3,7,55.1,38,23,22,7,22,0,88,4,0,0
456034,30,16,7,1,0,0,0,0,176.0,151,75,70,25,50,0,177,10,0,1
640455,27,12,9,1,1,0,0,0,160.2,141,67,64,21,32,1,108,8,0,9
593833,0,4,1,0,0,0,0,2,47.2,43,20,19,4,15,2,47,4,1,3
502032,0,3,6,0,0,28,5,2,57.2,51,27,23,8,21,3,67,5,0,9
542960,0,2,4,0,0,12,4,11,62.2,72,32,25,5,28,2,60,1,1,3
663855,0,3,4,0,0,6,7,24,77.2,59,33,31,2,45,2,70,8,0,9
605130,0,1,1,0,0,0,0,0,15.0,16,7,6,2,3,0,15,0,0,0
643320,0,0,0,0,0,0,0,0,5.0,7,2,2,0,0,0,4,1,0,0
503285,0,0,2,0,0,2,2,4,20.0,18,9,8,3,4,1,27,3,1,0
502522,0,7,1,0,0,2,1,11,52.1,42,22,21,10,17,1,60,2,0,1
605540,4,3,0,0,0,1,0,2,42.1,36,18,17,4,14,0,47,2,0,1
502043,32,10,13,0,0,0,0,0,196.2,177,88,79,23,79,2,179,4,0,8
572193,0,5,5,0,0,7,8,19,64.2,55,27,26,9,24,1,68,4,1,5
656756,6,2,0,0,0,0,0,0,27.1,25,11,11,3,12,0,23,0,0,0
605151,0,4,5,0,0,3,8,34,71.2,62,30,29,9,20,1,75,4,1,2
282332,29,9,7,0,0,0,0,0,153.0,150,72,62,19,51,0,140,11,0,3
457918,31,17,6,0,0,0,0,0,177.2,150,81,72,27,51,0,193,9,1,4
598264,0,6,4,0,0,0,3,25,61.2,47,25,25,5,31,1,96,2,0,8
572070,16,5,4,0,0,0,0,0,76.1,64,43,31,11,34,0,87,1,0,15
448179,24,11,5,0,0,0,0,0,132.2,108,57,54,20,41,3,150,8,1,2
600968,0,4,0,0,0,1,1,8,46.2,47,22,19,5,22,2,30,0,0,1
461325,1,4,3,0,0,7,6,15,68.2,57,29,28,13,23,0,85,2,0,7
503449,0,1,0,0,0,14,0,1,34.1,28,14,14,4,23,1,35,1,0,4
458924,1,5,2,0,0,3,1,15,34.1,26,15,14,1,16,3,27,1,0,3
622072,27,9,7,0,0,0,0,1,151.2,143,70,62,14,40,5,135,8,1,2
518397,1,2,1,0,0,3,3,21,66.0,57,28,27,4,27,2,56,2,0,2
607455,1,1,0,0,0,0,0,0,14.2,12,6,6,1,3,0,10,0,0,0
640464,4,2,1,0,0,0,0,0,36.2,34,16,15,1,18,0,24,3,0,4
519393,0,0,0,0,0,1,0,1,14.2,14,7,6,0,3,0,14,1,0,2
607473,0,5,0,0,0,0,0,2,53.2,55,23,22,9,14,1,38,5,0,1
570663,0,2,3,0,0,2,1,9,56.0,53,26,23,9,25,1,59,2,0,2
453281,27,9,5,0,0,0,0,0,162.0,151,74,67,24,40,1,130,3,0,1
621056,8,1,1,0,0,0,0,5,41.0,42,17,17,4,18,1,42,0,1,0
572971,34,12,11,1,0,0,0,0,204.2,211,92,85,18,58,0,153,2,0,9
544931,22,10,7,0,0,0,0,0,130.0,118,59,54,18,38,2,156,8,1,5
501925,0,5,1,0,0,0,2,11,45.2,34,20,19,7,12,0,46,2,0,1
547888,27,12,6,1,1,0,0,0,156.0,141,68,65,25,35,0,159,7,0,3
572020,28,11,6,2,1,0,0,0,160.1,134,67,67,23,42,0,208,1,0,8
502239,20,7,4,0,0,0,0,0,110.0,90,52,46,8,41,0,100,5,0,8
608566,33,14,11,0,0,0,0,0,196.0,179,90,82,24,57,5,230,8,0,8
518715,0,2,1,0,0,1,2,9,57.1,56,24,24,7,21,1,53,6,0,4
605476,0,1,1,0,0,0,1,5,14.1,14,6,6,2,6,0,18,0,0,0
501593,0,2,1,0,0,2,3,9,45.1,44,22,19,3,18,3,51,2,0,2
430935,32,9,12,1,0,0,0,0,190.2,176,93,80,29,65,0,188,19,3,7
622259,0,0,0,0,0,0,2,5,19.0,13,8,8,3,11,0,27,1,0,1
592135,0,5,4,0,0,1,7,11,64.0,63,30,27,7,26,0,57,2,0,1
488984,0,5,4,0,0,4,2,25,64.0,65,28,27,6,15,1,51,3,0,1
628317,20,8,10,0,0,2,0,5,125.1,115,58,53,13,43,4,153,5,2,2
543135,21,6,7,0,0,0,0,0,111.0,105,55,47,14,20,1,101,3,0,4
543483,0,3,3,0,0,0,1,6,56.2,58,24,24,11,23,0,56,3,0,0
593958,23,13,5,0,0,0,0,0,129.2,119,56,55,16,45,1,146,4,0,1
605388,0,0,2,0,0,1,3,14,49.1,49,25,21,5,22,3,50,0,1,3
462382,1,5,3,0,0,2,3,8,63.1,64,38,27,9,22,1,45,1,0,5
621244,32,12,11,2,1,0,0,0,192.1,159,83,82,25,61,1,202,13,0,2
621121,22,10,6,0,0,0,0,1,128.1,100,60,55,12,50,0,142,7,1,14
621366,17,4,6,0,0,0,0,0,97.2,96,48,42,7,33,3,67,2,0,2
593423,11,5,4,0,0,0,0,0,65.0,74,34,28,5,21,0,43,2,0,5
656794,30,12,9,0,0,0,0,0,164.0,137,74,71,18,81,1,160,1,0,4
608716,0,4,4,0,0,5,5,19,64.2,55,29,28,7,27,5,74,2,0,0
642232,6,16,6,0,0,0,0,0,147.1,140,70,64,18,50,6,128,8,0,1
446899,0,2,6,0,0,10,2,20,73.2,71,34,32,8,25,6,50,2,0,1
625643,32,7,10,0,0,0,0,0,188.2,165,88,82,25,75,1,151,10,3,7
592332,31,10,11,0,0,0,0,0,183.2,189,85,80,26,50,1,148,7,0,6
592662,24,6,2,0,0,0,0,0,123.2,97,55,54,19,70,3,165,5,0,5
502624,30,9,8,0,0,0,0,0,158.0,131,71,69,30,57,0,128,7,0,1
592741,0,3,4,0,0,1,0,6,52.2,53,28,23,11,27,0,62,1,0,2
592473,0,1,0,0,0,2,3,11,34.1,38,15,15,0,5,1,19,1,0,0
527054,31,9,9,0,0,0,0,0,175.2,122,80,77,26,84,3,162,9,3,2
453562,31,10,11,0,0,0,0,0,172.2,165,93,76,21,57,0,138,7,1,11
612434,1,2,7,0,0,0,2,5,86.1,75,41,38,9,50,7,57,5,3,9
606149,0,0,0,0,0,1,0,0,11.1,11,5,5,2,3,0,12,0,0,0
672335,0,0,0,0,0,0,0,0,11.1,6,5,5,3,7,0,12,0,0,0
519326,0,3,5,0,0,14,4,0,45.1,43,25,20,5,21,2,37,1,0,4
571927,30,5,11,0,0,0,0,0,154.0,134,77,68,25,58,2,152,10,0,0
